New_Tree_ID,Original_Tree_ID,AGB,sun_390nm,sun_394nm,sun_398nm,sun_402nm,sun_406nm,sun_410nm,sun_414nm,sun_418nm,sun_422nm,sun_426nm,sun_430nm,sun_434nm,sun_438nm,sun_442nm,sun_446nm,sun_450nm,sun_454nm,sun_458nm,sun_462nm,sun_466nm,sun_470nm,sun_474nm,sun_478nm,sun_482nm,sun_486nm,sun_490nm,sun_494nm,sun_498nm,sun_502nm,sun_506nm,sun_510nm,sun_514nm,sun_518nm,sun_522nm,sun_526nm,sun_530nm,sun_534nm,sun_538nm,sun_542nm,sun_546nm,sun_550nm,sun_554nm,sun_558nm,sun_562nm,sun_566nm,sun_570nm,sun_574nm,sun_578nm,sun_582nm,sun_586nm,sun_590nm,sun_594nm,sun_598nm,sun_602nm,sun_606nm,sun_610nm,sun_614nm,sun_618nm,sun_622nm,sun_626nm,sun_630nm,sun_634nm,sun_638nm,sun_642nm,sun_646nm,sun_650nm,sun_654nm,sun_658nm,sun_662nm,sun_666nm,sun_670nm,sun_674nm,sun_678nm,sun_682nm,sun_686nm,sun_690nm,sun_694nm,sun_698nm,sun_702nm,sun_706nm,sun_710nm,sun_714nm,sun_718nm,sun_722nm,sun_726nm,sun_730nm,sun_734nm,sun_738nm,sun_742nm,sun_746nm,sun_750nm,sun_754nm,sun_758nm,sun_762nm,sun_766nm,sun_770nm,sun_774nm,sun_778nm,sun_782nm,sun_786nm,sun_790nm,sun_794nm,sun_798nm,sun_802nm,sun_806nm,sun_810nm,sun_814nm,sun_818nm,sun_822nm,sun_826nm,sun_830nm,sun_834nm,sun_838nm,sun_842nm,sun_846nm,sun_850nm,sun_854nm,sun_858nm,sun_862nm,sun_866nm,sun_870nm,sun_874nm,sun_878nm,sun_882nm,sun_886nm,sun_890nm,sun_894nm,sun_898nm,sun_902nm,sun_906nm,sun_910nm,sun_914nm,sun_918nm,sun_922nm,sun_926nm,sun_930nm,sun_934nm,sun_938nm,sun_942nm,sun_946nm,sun_950nm,sun_954nm,sun_958nm,sun_962nm
53,03_127,52.38459929,3.51E-06,0.000255355,0.000883643,0.001904975,0.00296369,0.003825159,0.004532616,0.005210434,0.005825475,0.006374286,0.006964783,0.007483695,0.008071683,0.008715644,0.009533858,0.010766956,0.012591704,0.014247202,0.015083142,0.015351029,0.015611424,0.015976302,0.016175971,0.016247196,0.016291552,0.016494631,0.016748357,0.017140107,0.017655602,0.01844441,0.019911482,0.02207463,0.024477999,0.026568803,0.028380932,0.029733283,0.030775245,0.031438815,0.031666416,0.031593815,0.031848011,0.032699323,0.033271323,0.033059933,0.032056612,0.030757992,0.029143689,0.027890047,0.027168039,0.026935499,0.026872662,0.027095516,0.027264015,0.027141442,0.026771079,0.026313079,0.02582807,0.025473011,0.025395442,0.025587977,0.025563473,0.025225391,0.024623378,0.024078627,0.023474873,0.022753989,0.021913419,0.021068841,0.020275438,0.019305691,0.019177808,0.020109176,0.021781301,0.023483891,0.025749222,0.029677935,0.035313411,0.042932554,0.052114101,0.062783869,0.074152731,0.087282926,0.10312619,0.12058581,0.13777158,0.154096764,0.170363627,0.185998406,0.200157849,0.211446252,0.218165592,0.2203806,0.222159662,0.227535671,0.233912098,0.236889866,0.237441936,0.239088091,0.242528239,0.245590778,0.247105098,0.247092647,0.246616097,0.2466301,0.246737921,0.247677445,0.249829749,0.252168417,0.25385395,0.255298136,0.256655443,0.257244548,0.257608145,0.258705833,0.260661075,0.262400864,0.263351857,0.263773755,0.264238677,0.264673802,0.265324386,0.266366228,0.267223334,0.267403878,0.267174935,0.266524884,0.264509958,0.262909784,0.26319819,0.264950254,0.265310699,0.264359357,0.26314546,0.262705664,0.261800322,0.256601435,0.242309589,0.225865441,0.212725624,0.204091878,0.196831825,0.1917759,0.188847019,0.188811033
54,03_133,80.10569871,0.000156467,0.000788771,0.001880806,0.003197571,0.004542669,0.005543049,0.006338138,0.00700381,0.007611496,0.008006484,0.008663153,0.009491569,0.010399842,0.011079134,0.011678242,0.012726392,0.014414815,0.016106595,0.01701645,0.017348835,0.017568161,0.017850748,0.018050925,0.018087317,0.018052592,0.018237344,0.018599133,0.019039509,0.019448501,0.020045079,0.021184227,0.022927104,0.024902161,0.026678551,0.028310545,0.029620029,0.030748626,0.03158323,0.031956378,0.03199615,0.03214934,0.032730894,0.032991851,0.032631219,0.031614572,0.030574705,0.029597705,0.028908386,0.028425301,0.02815882,0.028102138,0.028289579,0.02848753,0.028564134,0.028501599,0.02837072,0.028131859,0.027959744,0.027955091,0.02816845,0.028266859,0.028126247,0.027861457,0.027561801,0.027217697,0.026732488,0.026134991,0.025497925,0.024993454,0.024295358,0.024303327,0.025317557,0.027097001,0.028823775,0.030946304,0.03455132,0.039754476,0.046946024,0.055739111,0.065956195,0.076817915,0.089342622,0.104366248,0.120832216,0.137038447,0.152379114,0.167685407,0.182276722,0.195413986,0.20559602,0.211712744,0.213913557,0.215946982,0.221219834,0.22698827,0.229205513,0.229171815,0.23055236,0.233629433,0.236354359,0.238152168,0.239191456,0.240008531,0.240978814,0.242051342,0.243585653,0.245897687,0.248005352,0.249935859,0.251919932,0.2540406,0.255519912,0.256775088,0.258447132,0.260510563,0.262405176,0.26366141,0.264759353,0.266120393,0.267315827,0.268077419,0.268851315,0.269768889,0.270562346,0.271051952,0.270622191,0.2682358,0.265881182,0.265080195,0.265429316,0.266112057,0.267459346,0.267817246,0.265767827,0.262349087,0.256724135,0.243451503,0.226842461,0.212063155,0.202311474,0.195219448,0.191257,0.189014231,0.189751742
55,03_141,30.92496356,4.38E-06,0.000161981,0.000690225,0.001649326,0.00268397,0.003506224,0.004174399,0.004779339,0.005319644,0.005776423,0.006317747,0.006919068,0.007655162,0.008374425,0.009164307,0.010305038,0.011933181,0.013420541,0.014152391,0.014262697,0.01442517,0.014744416,0.015002466,0.015112283,0.015216907,0.015423371,0.015636793,0.015945534,0.016339527,0.017020857,0.018262465,0.020069935,0.02207525,0.023849814,0.025441066,0.026702658,0.027765753,0.028437971,0.028596585,0.028467158,0.028713474,0.029527583,0.030001974,0.029732979,0.028722001,0.027401902,0.025829949,0.02470297,0.024159489,0.024007919,0.023948888,0.024098338,0.024239037,0.024215764,0.024024142,0.023728496,0.023326448,0.022997135,0.022914841,0.023004659,0.023034102,0.022952458,0.022702993,0.022278653,0.021752497,0.021175744,0.020464425,0.019745557,0.019126902,0.018375235,0.018341314,0.019309468,0.020968144,0.02250555,0.024377251,0.027734548,0.032657605,0.039670952,0.048386422,0.058646452,0.069699249,0.082749324,0.098478924,0.115995713,0.133757975,0.151222836,0.168884979,0.185798589,0.201489364,0.21369173,0.221011749,0.223639967,0.2269268,0.233807818,0.240388906,0.24286188,0.243378401,0.245527848,0.249033813,0.251860006,0.253289678,0.253376226,0.253140178,0.253073281,0.253543345,0.255074335,0.257282737,0.259361327,0.261817967,0.264475275,0.266240148,0.266506363,0.266568324,0.267718581,0.270016315,0.272289317,0.273697648,0.27460754,0.275225466,0.275463623,0.2759571,0.277606239,0.279083949,0.279614524,0.279389085,0.278260428,0.275106833,0.272612492,0.273285783,0.275360642,0.27585099,0.274402756,0.272432204,0.272176896,0.271648263,0.266180384,0.248291162,0.22860842,0.212079389,0.204495961,0.200581305,0.201227476,0.201113127,0.201401392
56,03_143,87.07503944,2.27E-05,0.000241459,0.000909145,0.00191103,0.002994087,0.003869461,0.004682999,0.005393535,0.005950962,0.006348953,0.006898688,0.007688556,0.008603113,0.009423713,0.010260374,0.011595857,0.013478122,0.015192185,0.016075664,0.016433587,0.016710051,0.017089905,0.017396324,0.017622605,0.017776209,0.018078977,0.018411642,0.018799159,0.019255328,0.02003922,0.021376973,0.023294505,0.025328135,0.027127624,0.028712129,0.030063205,0.031246571,0.032033256,0.032284752,0.032298689,0.032745263,0.033767914,0.034415097,0.034336502,0.03350251,0.03240921,0.031056227,0.030095236,0.029608862,0.029498672,0.029510202,0.029712294,0.02986528,0.029958406,0.029906801,0.029735748,0.029395809,0.029178675,0.029131142,0.029219728,0.02918205,0.02905891,0.028853359,0.028588011,0.028200593,0.027652078,0.026941137,0.026232563,0.025650144,0.02497705,0.025135691,0.02632912,0.028230037,0.029984042,0.032170865,0.03584551,0.041017508,0.048047862,0.056647587,0.066743359,0.077219643,0.089124199,0.102707357,0.117277339,0.131474986,0.144971432,0.158003516,0.170000961,0.180690569,0.18895694,0.194094664,0.196079965,0.198259781,0.203206477,0.208059494,0.20982883,0.21044984,0.212824049,0.216513154,0.219444722,0.221133168,0.221640578,0.22195696,0.22260701,0.223809205,0.225653285,0.227685215,0.229331471,0.231177952,0.233472495,0.235365495,0.236277877,0.236774668,0.237720725,0.239082032,0.24070683,0.242143644,0.243383628,0.244175568,0.244476715,0.244757224,0.245927898,0.246804085,0.24654355,0.245779804,0.244897759,0.242540848,0.24054789,0.241087471,0.242970633,0.244175792,0.244427432,0.243784408,0.243329706,0.242457824,0.237500696,0.221591264,0.203366628,0.188265278,0.18068819,0.176954305,0.177549795,0.177714871,0.177643922
57,03_144,58.43941671,5.93E-06,0.00015655,0.000569566,0.00123794,0.001924982,0.002528737,0.003144508,0.003716797,0.004240289,0.004683262,0.005426151,0.006305159,0.007263212,0.0079739,0.008707282,0.009917155,0.01171211,0.013326809,0.014090921,0.014326567,0.014608946,0.015103731,0.015474214,0.015639693,0.015666962,0.015932312,0.016253872,0.0166684,0.017126143,0.017969257,0.019352376,0.02128914,0.023322805,0.025049276,0.026486032,0.027632343,0.028735312,0.029631063,0.030276579,0.030589599,0.030862058,0.031204145,0.03128153,0.030875991,0.02994019,0.028985668,0.028068146,0.027354325,0.026745517,0.026324925,0.026091752,0.026058515,0.026164213,0.026358193,0.026440563,0.026237668,0.025807789,0.025458125,0.025311367,0.025296671,0.025296694,0.02528749,0.025102221,0.024611048,0.023953791,0.023333163,0.022665771,0.021997464,0.021301956,0.020503142,0.020475174,0.021525638,0.023289336,0.024968355,0.027105268,0.030736668,0.035788483,0.042852422,0.051801475,0.062486516,0.073564365,0.086058146,0.10073707,0.117218973,0.133824691,0.149527771,0.164635218,0.178805502,0.19213388,0.202619844,0.208621115,0.210428381,0.213230888,0.219668469,0.225413188,0.226842924,0.226820385,0.228849924,0.232281105,0.234918944,0.23648407,0.236916381,0.237055934,0.237301172,0.238088477,0.239575705,0.241092406,0.242233026,0.244132583,0.24689467,0.248983443,0.249628646,0.249730216,0.250488556,0.252021511,0.253843419,0.255235107,0.256427727,0.257797593,0.258825713,0.25916393,0.259613558,0.26039326,0.261338227,0.261963558,0.261145778,0.257770417,0.254876073,0.254801897,0.256087552,0.257472087,0.258237212,0.257551372,0.255946047,0.254666781,0.248333072,0.230593644,0.211996505,0.199848974,0.195409702,0.1917745,0.19009995,0.187305956,0.185923085
58,03_147,50.13534971,0.000114551,0.000591897,0.001503374,0.002535046,0.003431718,0.004213029,0.005019481,0.005873724,0.006545729,0.007109259,0.00762111,0.008087851,0.008691521,0.009385546,0.01024154,0.01139651,0.012897755,0.014182072,0.014854635,0.015078303,0.015275129,0.015574342,0.015846345,0.015905291,0.015893201,0.01599099,0.016187448,0.016467258,0.016877242,0.01754383,0.018645487,0.020160587,0.021863608,0.023549416,0.025252084,0.026713698,0.027916121,0.028678118,0.028786357,0.028453139,0.028446231,0.029021589,0.029352279,0.029000668,0.028057708,0.026926847,0.025660751,0.024769033,0.024482081,0.02455067,0.02449445,0.024316865,0.024155555,0.023989789,0.023795095,0.023523946,0.023327082,0.023188666,0.023106318,0.022954137,0.022857016,0.022772081,0.022566121,0.022125065,0.021603068,0.021009395,0.020308742,0.019463156,0.018800109,0.018108426,0.018181067,0.019091177,0.020648888,0.022146788,0.023846231,0.027019222,0.031918007,0.038823149,0.047142562,0.056791213,0.067257757,0.079342012,0.094106771,0.110718463,0.127481963,0.143675441,0.159944958,0.175715695,0.19029364,0.202021673,0.209216261,0.212328838,0.21536989,0.220930135,0.226667636,0.229705296,0.230815922,0.232430529,0.235149849,0.237592918,0.239119695,0.239744863,0.240233842,0.240686401,0.24107329,0.241919782,0.243583949,0.245618353,0.247689358,0.24985982,0.251732678,0.253000187,0.254041998,0.255410663,0.257038108,0.258695069,0.260178416,0.261430185,0.261883709,0.261693082,0.261637127,0.262080873,0.262755604,0.263315996,0.263665792,0.263079805,0.261577677,0.260124513,0.259212605,0.258454168,0.257999402,0.259209276,0.260687869,0.261975072,0.260431872,0.252132185,0.234634094,0.217101238,0.204788107,0.196789758,0.191744484,0.190250998,0.188833691,0.186623786
59,03_150,39.74733355,-2.16E-05,3.81E-05,0.000407898,0.001097232,0.001865201,0.002606016,0.003524153,0.004378129,0.004977518,0.005292448,0.005736211,0.006310473,0.007008309,0.007647409,0.008366946,0.009617684,0.011475526,0.013156787,0.014006053,0.014262067,0.014499701,0.014859287,0.015109486,0.015186327,0.015244909,0.015470087,0.015703407,0.015998764,0.016349093,0.016954895,0.018105054,0.019779599,0.021584035,0.023168346,0.024629098,0.025793276,0.026841316,0.02756659,0.027842529,0.027800118,0.028071225,0.028949023,0.029501061,0.029358274,0.028467099,0.027356848,0.025924386,0.024931562,0.024583878,0.024667253,0.024717856,0.024767675,0.024796394,0.02475202,0.024628279,0.024421714,0.02416948,0.023961941,0.023919359,0.023990657,0.023904375,0.023603413,0.023282112,0.022998974,0.022634423,0.022127247,0.02152469,0.020928574,0.020296599,0.019486127,0.019501966,0.020641739,0.022464898,0.024002666,0.025842263,0.029061863,0.033755867,0.040278622,0.048332236,0.057714978,0.067716942,0.079463321,0.093524464,0.10900662,0.124470926,0.139365424,0.154088495,0.167996386,0.180718503,0.19084665,0.197226488,0.199948499,0.202678776,0.208168342,0.213290164,0.214911483,0.215243079,0.217582518,0.221515269,0.224601264,0.226181723,0.226270178,0.226099418,0.226634055,0.227943048,0.229903705,0.232062888,0.233682571,0.235339482,0.237363635,0.239248455,0.240079208,0.240462537,0.241066005,0.242082744,0.243344131,0.244600293,0.245738865,0.246608377,0.247041887,0.247375124,0.248473103,0.24940127,0.249432304,0.248990783,0.248221603,0.245521402,0.243112357,0.243303614,0.245116992,0.246253996,0.246654098,0.246215248,0.245650297,0.244597894,0.23963714,0.224127197,0.2065446,0.19343584,0.186891967,0.181015442,0.176249232,0.173619602,0.175127221
60,03_156,76.02129961,0.000167689,0.000756578,0.001739757,0.002829166,0.003859304,0.004750116,0.005510841,0.006288051,0.007002317,0.007761703,0.008520999,0.009308727,0.010063781,0.010714218,0.011388278,0.012572103,0.014314623,0.015926501,0.016796057,0.017106262,0.017301348,0.017608855,0.017936713,0.018150423,0.01828575,0.01853419,0.018903544,0.019313867,0.019869073,0.020701813,0.022133583,0.024121994,0.026257025,0.028103179,0.029632292,0.030971141,0.0321993,0.033133628,0.033470738,0.033406277,0.033606686,0.034198186,0.034513848,0.034106538,0.033136147,0.032016795,0.030922177,0.030093641,0.029597044,0.029364728,0.029230568,0.029170865,0.029185936,0.029245008,0.029279715,0.029156763,0.028907664,0.028634542,0.028519501,0.028504431,0.028461924,0.028376308,0.028171012,0.027899562,0.027468651,0.026877262,0.026062641,0.025184491,0.024411609,0.023618647,0.023669572,0.024796308,0.026577146,0.028340854,0.030510483,0.034364275,0.039907361,0.04736447,0.056324929,0.066632245,0.077599616,0.089960634,0.104930668,0.121711005,0.138485264,0.153914168,0.168592411,0.182529373,0.195469883,0.205861479,0.21189269,0.214092031,0.216564618,0.221619687,0.226851203,0.229261403,0.229947795,0.231309574,0.234250748,0.237292073,0.239248369,0.239983967,0.240387277,0.241036814,0.242064288,0.243304341,0.244486684,0.245928623,0.248110183,0.250716557,0.252694595,0.253847511,0.25455811,0.25572751,0.257584515,0.25957794,0.261063563,0.262331744,0.263390197,0.264118013,0.264606474,0.265203959,0.265711087,0.266164905,0.266179417,0.26472095,0.262153874,0.260756145,0.261423591,0.263156219,0.26356587,0.263895815,0.263762206,0.26435086,0.26306659,0.255989133,0.241970046,0.226039865,0.212385936,0.199827176,0.192372725,0.191844238,0.193402938,0.192718745
61,03_162,63.99937045,0.000104774,0.000545507,0.001247307,0.001967871,0.002567289,0.003181446,0.003858683,0.0045135,0.004948065,0.005219826,0.005732689,0.006538088,0.007514298,0.008184705,0.00879258,0.009906811,0.011794302,0.013461978,0.014269454,0.014426493,0.014615614,0.014922416,0.015191579,0.015343046,0.015413165,0.015594704,0.015793158,0.016081384,0.016493908,0.017285833,0.018772889,0.020843825,0.023007798,0.024658595,0.025843402,0.026765928,0.02771569,0.028584281,0.029122205,0.029411586,0.029658375,0.030066295,0.030057786,0.029452101,0.028322048,0.027306669,0.026425592,0.025737602,0.025075889,0.024568745,0.024339181,0.024382072,0.024431187,0.024452917,0.02435352,0.02405254,0.023565447,0.023195949,0.023079156,0.023121163,0.023142197,0.023141155,0.022977656,0.022616322,0.022072691,0.021431294,0.02063306,0.019847304,0.019198733,0.01856643,0.018639282,0.01957087,0.021080415,0.022541559,0.024391102,0.027769724,0.032769764,0.039664823,0.048092443,0.057947749,0.068402724,0.080369418,0.094765283,0.111042679,0.127587584,0.143160926,0.158133571,0.172201876,0.185558111,0.196416783,0.203042375,0.205535586,0.208633875,0.214961011,0.220927324,0.223102743,0.2236857,0.225928803,0.22982244,0.23315322,0.234960234,0.235084433,0.234787446,0.234755614,0.235360229,0.23652797,0.23722555,0.237789934,0.239545045,0.242567914,0.244664469,0.245400137,0.245513901,0.246130411,0.247462468,0.249114209,0.250471547,0.251470563,0.252056009,0.252119205,0.252035473,0.252399738,0.252581239,0.252442174,0.252074048,0.251118668,0.248989898,0.247408295,0.247783566,0.248867932,0.250034143,0.250734222,0.250155389,0.249287183,0.248314447,0.242033179,0.227343157,0.212509052,0.202480841,0.196184929,0.19132681,0.18895727,0.186562798,0.182612964
62,03_164,49.41193063,0.000315544,0.001357514,0.002852137,0.00424873,0.005505782,0.006500871,0.007132013,0.00766563,0.008279816,0.009027742,0.009875799,0.010743064,0.0116225,0.012359368,0.013074565,0.014251999,0.016015599,0.017690469,0.018631153,0.019003814,0.019249975,0.019549563,0.019828933,0.01998365,0.02,0.020178462,0.020441737,0.020742487,0.021085792,0.021781267,0.023086002,0.024940105,0.026973973,0.028801081,0.030479237,0.031906918,0.033127316,0.03403494,0.034545784,0.034774908,0.035063701,0.035556931,0.035640036,0.035028351,0.033806083,0.032653368,0.031711628,0.031007691,0.030357546,0.029802108,0.029451741,0.029336099,0.029335029,0.02935981,0.029319841,0.029132159,0.028765963,0.028406614,0.028188538,0.028056262,0.027841943,0.02758966,0.027291448,0.026909479,0.026414887,0.025807096,0.024939203,0.024020094,0.023202602,0.022519599,0.022549218,0.023611262,0.02525861,0.026970656,0.028900698,0.032605671,0.038275676,0.046213209,0.055829443,0.066990039,0.079017729,0.092860972,0.109912224,0.129177497,0.14865404,0.166857177,0.184438383,0.201073125,0.216204793,0.228364495,0.235789006,0.238373447,0.24059974,0.247039933,0.254507971,0.257781089,0.257874386,0.259072874,0.26200871,0.264599604,0.265951919,0.266196034,0.266200338,0.266499754,0.267100068,0.267719038,0.268097144,0.268576773,0.270142661,0.272668175,0.274553241,0.27533306,0.275737677,0.276714677,0.27803213,0.279536008,0.281030565,0.282492252,0.283574992,0.284133927,0.284497575,0.285121916,0.285780288,0.286175114,0.286463491,0.286360901,0.28521597,0.283927817,0.283557059,0.283638547,0.283999799,0.284867986,0.284904713,0.283624357,0.28040712,0.272809408,0.254871153,0.23669631,0.225920967,0.223487023,0.220358097,0.216760811,0.212839336,0.210015112
63,03_166,63.82430149,-3.05E-05,4.59E-05,0.000522311,0.001527308,0.002590978,0.003336824,0.003904334,0.004371309,0.004879929,0.005277237,0.005983332,0.006836852,0.007829191,0.008506682,0.009125863,0.010314486,0.012203479,0.013982924,0.014872786,0.015209669,0.01543323,0.015680061,0.015766874,0.015821011,0.015920117,0.016262323,0.016624499,0.017057071,0.017478267,0.018200569,0.019466234,0.02135119,0.023379577,0.025312989,0.027121492,0.028568438,0.029684782,0.030429725,0.030809507,0.030884316,0.031179746,0.031912871,0.032277362,0.03187078,0.030774243,0.029694993,0.028549248,0.027650135,0.026989153,0.026638225,0.026509964,0.026583204,0.026639331,0.026518013,0.02633638,0.026066784,0.025723908,0.025460127,0.025362749,0.025378062,0.025309954,0.025115206,0.024738058,0.024279969,0.023733813,0.023063531,0.022254958,0.021478021,0.020687322,0.019786085,0.019727796,0.020731503,0.022446854,0.024113585,0.026405803,0.030290977,0.03579563,0.043376494,0.052789909,0.063775912,0.075444691,0.089106279,0.105354886,0.123196979,0.140898127,0.157802625,0.174381814,0.189863202,0.203719456,0.214429367,0.220804015,0.222560873,0.22449496,0.230708766,0.237213045,0.239102558,0.238866448,0.240760117,0.244285741,0.246856496,0.248194086,0.24840023,0.248372489,0.248792131,0.249919698,0.251459339,0.252797657,0.253482431,0.254744456,0.256859517,0.25898472,0.260288987,0.261148605,0.261765798,0.26230779,0.263401545,0.264986339,0.266614983,0.267908221,0.268901,0.269810341,0.271420562,0.272579533,0.272494845,0.271968684,0.271861979,0.270018122,0.267580792,0.266579018,0.267155434,0.267896296,0.26890623,0.268614753,0.267159865,0.264731459,0.259385121,0.242967169,0.224012234,0.208340309,0.201809288,0.197850371,0.196521802,0.194476777,0.194537834
64,03_171,32.21010303,6.39E-05,0.000474055,0.001287551,0.002356317,0.00348512,0.004272509,0.004871594,0.005358352,0.005895497,0.006252001,0.006850345,0.007641132,0.008564995,0.009297453,0.009955043,0.011057261,0.012779271,0.014496393,0.015415385,0.015791327,0.016093515,0.016451152,0.016694919,0.016826942,0.016923054,0.017217049,0.017662568,0.018174754,0.018655269,0.019351397,0.02059668,0.022405603,0.02444877,0.026462759,0.028439212,0.030050779,0.031271123,0.032131079,0.032541268,0.032588647,0.032822545,0.03349719,0.033857079,0.033468028,0.032410574,0.031222146,0.030034027,0.02923091,0.028706151,0.028441101,0.028247706,0.028201319,0.028209796,0.028302332,0.028362097,0.02820262,0.027859017,0.027588996,0.027573686,0.027806322,0.027834919,0.027557539,0.027081337,0.026620185,0.026079883,0.02552152,0.024998207,0.024485622,0.023939377,0.023114575,0.023087381,0.024156128,0.025999698,0.027761504,0.029973918,0.033905744,0.039650025,0.047619818,0.057411567,0.068798373,0.08096385,0.095072938,0.11223027,0.131233507,0.150049014,0.167524433,0.184388729,0.200458152,0.21530785,0.227355352,0.234629098,0.237180509,0.239019577,0.244426713,0.250690808,0.253542599,0.253802324,0.2551391,0.258020966,0.260510835,0.261911679,0.262302299,0.262547002,0.263301781,0.26440312,0.265864116,0.267907415,0.269741626,0.271596812,0.273764203,0.275878759,0.277108648,0.277927998,0.278974028,0.280274501,0.281679762,0.282835536,0.283817681,0.284855444,0.28577319,0.286518255,0.28762548,0.288649599,0.289016907,0.289034356,0.289186248,0.287998178,0.28638168,0.285788992,0.285791986,0.285839632,0.286542255,0.287008132,0.285586947,0.283074429,0.277789698,0.263830778,0.247410226,0.234780224,0.228124916,0.22202025,0.217030675,0.213225154,0.212780232
65,03_178,43.02858032,0.000105809,0.000429836,0.00103774,0.001939312,0.002891025,0.003802164,0.004602825,0.005373532,0.006015699,0.006624708,0.007262994,0.007843353,0.008534321,0.009327213,0.010209465,0.011407539,0.01303533,0.014494409,0.015290067,0.015600918,0.015825911,0.016069148,0.016326864,0.016538259,0.016701232,0.016922658,0.017148858,0.017389585,0.017721971,0.018299445,0.019399523,0.020998827,0.022832299,0.024491589,0.025990344,0.02723205,0.028289612,0.029060895,0.029275905,0.029134858,0.029265641,0.029931574,0.030379945,0.03018258,0.029362297,0.02827391,0.027033238,0.026077055,0.025547058,0.025370302,0.025312026,0.025429054,0.02555496,0.02549046,0.025210036,0.024894907,0.024640936,0.024431253,0.024284079,0.024231131,0.02411379,0.023899392,0.023626794,0.02338988,0.023095671,0.022605362,0.021869462,0.021035298,0.020352901,0.019717955,0.019768438,0.020654566,0.022033278,0.023575579,0.025583096,0.029079814,0.034034545,0.04075659,0.049001823,0.058645165,0.069194526,0.081361347,0.096623013,0.113944221,0.131316417,0.14773109,0.164030922,0.180110981,0.195074832,0.207821493,0.216158656,0.220091166,0.222998036,0.228814966,0.235450754,0.238811893,0.239203014,0.240156461,0.242911771,0.245744567,0.247247649,0.247512289,0.247457897,0.248181956,0.249448356,0.251043076,0.252982999,0.255099943,0.257013635,0.258529228,0.259705518,0.260569592,0.261521575,0.262816301,0.264388013,0.266111757,0.267913886,0.269511853,0.270452886,0.270884596,0.271497795,0.272634096,0.273682609,0.274043594,0.27378185,0.27312388,0.272062212,0.27141003,0.271526577,0.272265023,0.272067188,0.271369489,0.27048385,0.270333363,0.268662433,0.262350423,0.24783388,0.230780211,0.217239172,0.20682312,0.198365113,0.193336994,0.191989923,0.191953455
66,03_181,32.35254559,-1.62E-05,-1.58E-06,0.000231865,0.000783975,0.001395293,0.001948012,0.002631039,0.003213926,0.003671186,0.003987284,0.00452082,0.005192186,0.005980366,0.006621351,0.007202904,0.008356807,0.010042622,0.011627153,0.012359823,0.012584205,0.012823037,0.013352328,0.01377614,0.013873647,0.013847944,0.0140683,0.014446022,0.014812591,0.015152034,0.015705767,0.016804865,0.018401617,0.020097179,0.021422712,0.022480673,0.023252915,0.024052899,0.024778631,0.025305367,0.025520884,0.025814605,0.026458424,0.026735844,0.026302969,0.025294158,0.024397719,0.023574224,0.023005142,0.022614951,0.022379306,0.022194275,0.022065909,0.02200556,0.022028915,0.022071918,0.021985929,0.021751422,0.021547453,0.0214829,0.021459748,0.021382516,0.021218449,0.021048002,0.020797206,0.020447848,0.019885035,0.019141775,0.018446769,0.017897843,0.017257819,0.017317576,0.018357509,0.020013003,0.021401064,0.023074104,0.025983059,0.030079209,0.035767049,0.042845429,0.051159355,0.05985794,0.069865337,0.081921637,0.095711016,0.109783351,0.122940343,0.135346217,0.146981962,0.157896052,0.166775881,0.172648908,0.175560793,0.178605484,0.184201308,0.188960551,0.190083041,0.190133407,0.192424058,0.1961454,0.198990892,0.200745213,0.201491078,0.202044163,0.202819734,0.204038084,0.205884194,0.208122951,0.209760536,0.211374182,0.213384438,0.215515685,0.216959599,0.217906566,0.218561114,0.219057397,0.219794562,0.220579484,0.221324157,0.221995156,0.222328523,0.222158483,0.22244777,0.222787951,0.222598136,0.222049274,0.220761159,0.217267163,0.214202671,0.214078109,0.216047565,0.219026909,0.222233107,0.222734308,0.220700494,0.218077195,0.213575822,0.199519912,0.181987696,0.166623406,0.159445971,0.155596783,0.153922891,0.152100691,0.153325302
