New_Tree_ID,Original_Tree_ID,AGB,ave_a_390nm,ave_a_394nm,ave_a_398nm,ave_a_402nm,ave_a_406nm,ave_a_410nm,ave_a_414nm,ave_a_418nm,ave_a_422nm,ave_a_426nm,ave_a_430nm,ave_a_434nm,ave_a_438nm,ave_a_442nm,ave_a_446nm,ave_a_450nm,ave_a_454nm,ave_a_458nm,ave_a_462nm,ave_a_466nm,ave_a_470nm,ave_a_474nm,ave_a_478nm,ave_a_482nm,ave_a_486nm,ave_a_490nm,ave_a_494nm,ave_a_498nm,ave_a_502nm,ave_a_506nm,ave_a_510nm,ave_a_514nm,ave_a_518nm,ave_a_522nm,ave_a_526nm,ave_a_530nm,ave_a_534nm,ave_a_538nm,ave_a_542nm,ave_a_546nm,ave_a_550nm,ave_a_554nm,ave_a_558nm,ave_a_562nm,ave_a_566nm,ave_a_570nm,ave_a_574nm,ave_a_578nm,ave_a_582nm,ave_a_586nm,ave_a_590nm,ave_a_594nm,ave_a_598nm,ave_a_602nm,ave_a_606nm,ave_a_610nm,ave_a_614nm,ave_a_618nm,ave_a_622nm,ave_a_626nm,ave_a_630nm,ave_a_634nm,ave_a_638nm,ave_a_642nm,ave_a_646nm,ave_a_650nm,ave_a_654nm,ave_a_658nm,ave_a_662nm,ave_a_666nm,ave_a_670nm,ave_a_674nm,ave_a_678nm,ave_a_682nm,ave_a_686nm,ave_a_690nm,ave_a_694nm,ave_a_698nm,ave_a_702nm,ave_a_706nm,ave_a_710nm,ave_a_714nm,ave_a_718nm,ave_a_722nm,ave_a_726nm,ave_a_730nm,ave_a_734nm,ave_a_738nm,ave_a_742nm,ave_a_746nm,ave_a_750nm,ave_a_754nm,ave_a_758nm,ave_a_762nm,ave_a_766nm,ave_a_770nm,ave_a_774nm,ave_a_778nm,ave_a_782nm,ave_a_786nm,ave_a_790nm,ave_a_794nm,ave_a_798nm,ave_a_802nm,ave_a_806nm,ave_a_810nm,ave_a_814nm,ave_a_818nm,ave_a_822nm,ave_a_826nm,ave_a_830nm,ave_a_834nm,ave_a_838nm,ave_a_842nm,ave_a_846nm,ave_a_850nm,ave_a_854nm,ave_a_858nm,ave_a_862nm,ave_a_866nm,ave_a_870nm,ave_a_874nm,ave_a_878nm,ave_a_882nm,ave_a_886nm,ave_a_890nm,ave_a_894nm,ave_a_898nm,ave_a_902nm,ave_a_906nm,ave_a_910nm,ave_a_914nm,ave_a_918nm,ave_a_922nm,ave_a_926nm,ave_a_930nm,ave_a_934nm,ave_a_938nm,ave_a_942nm,ave_a_946nm,ave_a_950nm,ave_a_954nm,ave_a_958nm,ave_a_962nm
53,03_127,52.38459929,-9.19E-06,0.000151023,0.000689357,0.001626881,0.002620748,0.00336298,0.00395939,0.004516413,0.005048007,0.0055463,0.00619485,0.006801763,0.007391037,0.007982626,0.008785163,0.010018115,0.011839427,0.013497164,0.014369687,0.014601422,0.014824394,0.015156331,0.015387783,0.015536216,0.015651412,0.015902026,0.016199364,0.016650686,0.017153047,0.017846438,0.019131545,0.020983144,0.023100631,0.025053546,0.026812771,0.02812708,0.029228971,0.029957889,0.030155958,0.029948044,0.030047599,0.030656182,0.031065552,0.030856735,0.030045592,0.028991436,0.02761919,0.02656557,0.025944769,0.025802157,0.025718874,0.025808436,0.025829628,0.025751383,0.025518392,0.025176182,0.024808132,0.024536802,0.024511557,0.024693519,0.024717508,0.024474632,0.024009591,0.023492685,0.022880088,0.022138389,0.02132785,0.020540226,0.0198173,0.018920477,0.018873881,0.019870379,0.021516536,0.023104042,0.025212302,0.028861209,0.034187493,0.041379398,0.050046223,0.060029911,0.070743124,0.083081252,0.097941621,0.114256669,0.130167655,0.144791101,0.158937045,0.172387546,0.184402276,0.193909128,0.200044396,0.203164287,0.205726473,0.210147567,0.214688667,0.216664644,0.217252888,0.219216586,0.223138821,0.226912561,0.229107384,0.22972095,0.22983759,0.230466322,0.231195476,0.232689309,0.235351381,0.238214046,0.2401694,0.241519103,0.24256874,0.242913594,0.242925858,0.243921771,0.246000681,0.248067879,0.24923358,0.249788119,0.249969682,0.249802601,0.249936954,0.250624846,0.251322295,0.251408872,0.251160884,0.250654959,0.249478522,0.249011977,0.250261882,0.252890198,0.253811541,0.253391186,0.252053633,0.251283014,0.249557912,0.243912504,0.23002409,0.214109266,0.200893908,0.191430448,0.184784694,0.181804921,0.179717846,0.177421161
54,03_133,80.10569871,0.000218199,0.000954867,0.002092996,0.003412059,0.004758281,0.005734577,0.00642427,0.006988176,0.007494404,0.007780454,0.008389392,0.009213404,0.010157076,0.010778581,0.011299409,0.012326362,0.014107942,0.015883244,0.016871563,0.017274925,0.017499611,0.017697385,0.017866804,0.017926091,0.01793318,0.018141165,0.01858483,0.019076497,0.01947622,0.019960991,0.021017385,0.022728769,0.024706826,0.026544148,0.028327231,0.029816373,0.031057392,0.031896766,0.032175078,0.032094355,0.032191221,0.032781564,0.033047793,0.032630797,0.031545694,0.030496994,0.029554363,0.028904977,0.028506612,0.028343576,0.028360317,0.028528594,0.028675223,0.028738656,0.028728673,0.028670451,0.028490034,0.028366886,0.028418332,0.028715455,0.028928694,0.028890871,0.02864837,0.028254935,0.027783301,0.027245232,0.026683951,0.026137284,0.025682643,0.02503517,0.02505663,0.02608569,0.02780785,0.029561081,0.031666382,0.035290987,0.04053343,0.047784633,0.056492732,0.066544362,0.077254675,0.089601253,0.104452844,0.120824545,0.136880647,0.151468575,0.165386997,0.178375086,0.189866378,0.198712013,0.204489129,0.207570484,0.210056754,0.214522315,0.219170783,0.221074563,0.221120912,0.22247363,0.225553809,0.228423,0.230530807,0.232152768,0.233662605,0.235364444,0.237118186,0.239229763,0.24216189,0.244779155,0.246711748,0.248163043,0.249880623,0.251144456,0.252305796,0.254054632,0.256393817,0.258459966,0.259689844,0.26058302,0.26153096,0.262330773,0.26271742,0.262998951,0.263401193,0.263775343,0.26404443,0.263790537,0.262261949,0.260864409,0.260853406,0.261740878,0.262744684,0.264435532,0.265440043,0.264361383,0.261636654,0.255819466,0.241664588,0.224628922,0.21056891,0.201669327,0.193840025,0.187862194,0.183530928,0.182766146
55,03_141,30.92496356,2.38E-06,0.000137077,0.00054239,0.001329383,0.002138006,0.002744559,0.003166797,0.003626292,0.004066804,0.004410914,0.004789748,0.005262607,0.005894394,0.00644508,0.007077974,0.008124168,0.009704716,0.011096393,0.011765912,0.011847414,0.011994147,0.012298721,0.012551857,0.012632385,0.012685989,0.012819262,0.012954002,0.01315318,0.013422901,0.013967222,0.01498265,0.016473837,0.018118395,0.019559799,0.020804037,0.021853249,0.022742577,0.023305271,0.023396404,0.023250691,0.023372784,0.023982822,0.024359241,0.024052974,0.023179483,0.022144115,0.020993423,0.020194347,0.019858945,0.019799654,0.019780733,0.01992304,0.020060959,0.020104765,0.020018601,0.019778125,0.019412483,0.019197083,0.01925044,0.019423235,0.019500297,0.019462744,0.019250157,0.018863444,0.018402639,0.017922938,0.017353579,0.016768251,0.01628592,0.015717778,0.015835007,0.016786839,0.018331499,0.019703661,0.021296655,0.024008188,0.027984827,0.033623928,0.040688642,0.048990381,0.058062328,0.068848637,0.081997338,0.096677683,0.111462996,0.125529073,0.139495596,0.152573521,0.164160506,0.173012569,0.178838004,0.181882412,0.184906597,0.189761788,0.193902983,0.195244545,0.19574072,0.198149776,0.202275335,0.205766248,0.207776093,0.208423523,0.208960494,0.209838625,0.211280178,0.21377696,0.217310299,0.220413994,0.22289283,0.224814818,0.226167862,0.226398826,0.226524534,0.227716322,0.229932311,0.232039508,0.233337291,0.234062447,0.234203685,0.23370093,0.233253782,0.23375794,0.234497835,0.23487673,0.23491812,0.234319196,0.232143849,0.230372322,0.230971808,0.232950307,0.234204882,0.23458242,0.234116202,0.234229756,0.23358268,0.22870993,0.213149834,0.194690529,0.178067876,0.168538771,0.162261098,0.159679477,0.156898529,0.155316289
56,03_143,87.07503944,5.68E-06,0.000131448,0.000560808,0.00121591,0.001877145,0.00237159,0.002835372,0.003276143,0.003606963,0.0039183,0.004305212,0.00484919,0.005442715,0.006054666,0.006692214,0.00773284,0.009248757,0.01067648,0.011474882,0.011784189,0.012010608,0.012328399,0.012591312,0.012765599,0.012815167,0.013017305,0.013266027,0.013604848,0.013893298,0.014408489,0.015341116,0.016762638,0.018233204,0.019527158,0.020649991,0.021680426,0.022577566,0.023157741,0.023191128,0.023082995,0.023338499,0.024104489,0.024547061,0.024409119,0.023652527,0.02280598,0.021891278,0.021312085,0.02107203,0.021101247,0.021155753,0.021287164,0.021362576,0.02140145,0.021289721,0.02115544,0.020973883,0.020917771,0.020941637,0.021123158,0.021127164,0.021014116,0.020778095,0.020593826,0.020274254,0.019836273,0.01922234,0.018688604,0.018302174,0.017870233,0.018104957,0.019245283,0.020918533,0.02236927,0.024020731,0.0266683,0.030386201,0.035454625,0.041715327,0.049022196,0.056708459,0.065547029,0.075793729,0.086903757,0.097721722,0.107773586,0.117255882,0.126006564,0.13383979,0.140125455,0.144506097,0.147104029,0.149409979,0.152838645,0.15579813,0.156954505,0.157758543,0.160114621,0.163705834,0.166680622,0.16849306,0.169175564,0.16972924,0.170750584,0.172388241,0.174504171,0.176770789,0.178546911,0.180130442,0.181830849,0.18333811,0.184161597,0.184825778,0.18627002,0.188343427,0.190318567,0.191631052,0.192375037,0.192166372,0.191187007,0.190439828,0.190907656,0.191218594,0.190559566,0.189546722,0.188663761,0.186898684,0.185610218,0.186290776,0.188251096,0.189818107,0.191082681,0.190954023,0.19006483,0.188464041,0.184587768,0.171987022,0.155815658,0.14012069,0.129885096,0.12372307,0.122203793,0.120494952,0.117638222
57,03_144,58.43941671,1.07E-05,9.30E-05,0.000297908,0.000640582,0.000980169,0.001201671,0.001369734,0.001515737,0.001690587,0.001897432,0.002317658,0.002827169,0.003376632,0.003818438,0.00427135,0.005073684,0.006288451,0.007406608,0.007947792,0.008135761,0.008357401,0.00867808,0.008886714,0.008955979,0.008892504,0.009035683,0.009248709,0.009555319,0.009745241,0.010152086,0.010889473,0.012050695,0.013248116,0.014297588,0.0151725,0.015912175,0.016620953,0.017209505,0.017537485,0.017611677,0.017741584,0.018010849,0.018060937,0.017661078,0.016869982,0.016197159,0.015663666,0.015310155,0.01501595,0.014834361,0.014702401,0.01462994,0.014624246,0.014739213,0.014834428,0.014816041,0.014690375,0.014595495,0.014587467,0.01467737,0.014753188,0.014711673,0.01452906,0.014171493,0.013698645,0.013260429,0.012832117,0.012430851,0.012000969,0.01154304,0.011650678,0.01260347,0.014023726,0.015312413,0.016754228,0.0190112,0.022063555,0.026396696,0.032016572,0.038680789,0.045767643,0.053962473,0.063786919,0.07491148,0.086216221,0.096856612,0.10707681,0.116544801,0.125050414,0.131699107,0.136067789,0.138558562,0.141457962,0.145897918,0.149202193,0.149765326,0.149794068,0.151725359,0.154970804,0.157680009,0.159638558,0.160921933,0.162023533,0.163026612,0.164188618,0.165964901,0.168163863,0.169919896,0.17152076,0.173354946,0.175133795,0.176244457,0.177092529,0.178421735,0.180268558,0.182102024,0.18355814,0.18457547,0.184752899,0.183910369,0.182890945,0.182749847,0.182919742,0.182953539,0.182723193,0.181849116,0.17943479,0.177593579,0.178029931,0.179812866,0.181937334,0.183574988,0.183209571,0.181086207,0.17939613,0.176393881,0.165568298,0.151299032,0.137518521,0.128778831,0.12095457,0.114758709,0.10815842,0.103187712
58,03_147,50.13534971,0.000161401,0.000685463,0.001542617,0.002373118,0.00308393,0.00363035,0.004159733,0.00471085,0.005174632,0.005560696,0.005968921,0.006432032,0.007036668,0.00760774,0.00824808,0.009215746,0.010586825,0.01176477,0.012372109,0.012572193,0.012760568,0.012972838,0.013137072,0.013169425,0.013161319,0.013216687,0.013350536,0.013532918,0.013846812,0.014423079,0.015431599,0.016768257,0.018312748,0.01976504,0.021061901,0.022080536,0.022960048,0.023525849,0.023558006,0.023283862,0.023286106,0.023752773,0.023991342,0.023625294,0.022758578,0.02178809,0.020772475,0.020096286,0.019852559,0.019905894,0.019910697,0.019947936,0.019957307,0.019921432,0.019787415,0.019616353,0.019514578,0.01948217,0.019499827,0.019453438,0.0194213,0.019401223,0.019272716,0.018954635,0.018577807,0.018117235,0.017524058,0.01677887,0.016194799,0.015648154,0.015834568,0.016763368,0.018168475,0.019507788,0.021081512,0.023833955,0.027854209,0.033413095,0.040185891,0.048081965,0.056817628,0.067137124,0.07964086,0.093386148,0.106923169,0.119567451,0.131872193,0.143431111,0.153656555,0.161603904,0.167080693,0.170930578,0.174436748,0.17786391,0.180425602,0.182159374,0.183780777,0.185853528,0.188635487,0.191128408,0.192762754,0.193395734,0.194108103,0.195403936,0.197407127,0.199814305,0.202453701,0.204897859,0.207084886,0.208981791,0.210491547,0.211442385,0.212282905,0.213937493,0.216458177,0.218639881,0.219681175,0.220070783,0.220195175,0.219997008,0.219914905,0.220077509,0.220628989,0.221380594,0.222118093,0.221544308,0.21971399,0.218485268,0.218721724,0.219575204,0.220055297,0.221360462,0.222010456,0.221441936,0.218628443,0.211327817,0.197788369,0.182810276,0.170093692,0.16006199,0.153128292,0.149344279,0.146471133,0.144951904
59,03_150,39.74733355,-2.08E-05,6.77E-05,0.000359633,0.000876256,0.001342684,0.001783926,0.002371628,0.002992781,0.003420479,0.003650261,0.004006177,0.004468394,0.005000704,0.005517054,0.006176309,0.007325206,0.009019635,0.010554804,0.011362892,0.011524436,0.011719838,0.012157756,0.012509687,0.012552677,0.012464484,0.012573874,0.012806091,0.01315834,0.013490406,0.013896516,0.014809501,0.016225569,0.017809086,0.019177782,0.020419826,0.021456413,0.022463137,0.02321327,0.023420534,0.023267619,0.023364991,0.023991541,0.024333757,0.024083421,0.023233022,0.022331385,0.021272251,0.020576445,0.020334937,0.020448562,0.020471295,0.020474419,0.02044065,0.020389983,0.020215503,0.020042936,0.019912024,0.019861582,0.01993723,0.020131896,0.020141593,0.019848915,0.019513273,0.019207724,0.018796378,0.018239743,0.017670253,0.017195703,0.016711444,0.016084117,0.016221414,0.017334875,0.018976159,0.020375161,0.022086247,0.024864662,0.028778024,0.034287564,0.041229342,0.049367767,0.058047157,0.068217675,0.080391933,0.093764937,0.106995285,0.119429981,0.131585466,0.142879659,0.152812624,0.160585502,0.165985531,0.169290078,0.17232142,0.176557942,0.179999276,0.180971188,0.181407383,0.183807672,0.187881262,0.191332535,0.1932712,0.19377299,0.194066114,0.195194296,0.197050512,0.19942756,0.202078851,0.204284474,0.206200454,0.208031186,0.209745939,0.210623435,0.211158107,0.21204323,0.213479029,0.215143604,0.216665284,0.21779593,0.21807245,0.217538411,0.217013791,0.217411657,0.217887138,0.217852379,0.217535167,0.216907294,0.214732172,0.212718168,0.212480751,0.213527647,0.214854016,0.2167582,0.217279038,0.216040521,0.213691872,0.208533296,0.194465976,0.177972793,0.163958714,0.155412132,0.149157661,0.146264575,0.143653059,0.141484659
60,03_156,76.02129961,8.69E-05,0.000384142,0.000908152,0.001578279,0.002231949,0.002741889,0.003066694,0.003433067,0.003834364,0.004355275,0.00486388,0.005384591,0.0058673,0.006278064,0.006729857,0.007619858,0.009087247,0.010481507,0.011223189,0.011397737,0.011496302,0.011761947,0.012031358,0.012186525,0.012275348,0.012449864,0.012686667,0.012947549,0.013207965,0.013602499,0.014471673,0.015888652,0.017349609,0.018642251,0.019719974,0.020725163,0.021588077,0.022235854,0.022340796,0.022130019,0.022141363,0.022536406,0.022729717,0.022296198,0.021451457,0.020646566,0.020023732,0.019574282,0.01934663,0.019292001,0.019287311,0.019241086,0.019218455,0.019283824,0.019362611,0.019347986,0.019249714,0.01916914,0.019222716,0.019362443,0.019405152,0.019341223,0.019152112,0.018952089,0.018636995,0.018196713,0.017553604,0.016939756,0.01647712,0.01603445,0.016197428,0.017195663,0.018636613,0.020039278,0.021629089,0.024313407,0.028027883,0.033066201,0.039199436,0.046302187,0.053911166,0.062553692,0.073117937,0.085018057,0.096893998,0.107590228,0.117615622,0.127074213,0.135642391,0.142490489,0.147046233,0.149880475,0.152408183,0.155277362,0.157519305,0.158482461,0.159227837,0.160964614,0.164074892,0.167240366,0.169510239,0.170854037,0.171992308,0.173351521,0.175041811,0.177121025,0.179439583,0.181712537,0.183790736,0.18556414,0.18690984,0.187860126,0.188699152,0.19031484,0.192708753,0.195080522,0.196778147,0.198007105,0.198126208,0.197102638,0.196002148,0.195558787,0.1954549,0.19540262,0.195175752,0.19363602,0.191008682,0.189685901,0.190821829,0.193789049,0.195382008,0.196203982,0.195608388,0.195329194,0.193557481,0.188091268,0.177416861,0.163064946,0.147881929,0.133322198,0.123520456,0.11863366,0.116045608,0.114117025
61,03_162,63.99937045,8.25E-05,0.000355519,0.000788969,0.001276136,0.001721517,0.002159657,0.002597319,0.003024395,0.003301558,0.003527843,0.003835667,0.004266844,0.004756285,0.005164139,0.005592692,0.006421538,0.007842258,0.009105594,0.009757063,0.009887951,0.01008192,0.010387947,0.010663733,0.010797973,0.010798302,0.010959498,0.011195634,0.011466083,0.011683434,0.012173121,0.01310283,0.014412213,0.01581079,0.017016974,0.017926601,0.018704807,0.019470984,0.020109955,0.020358941,0.020417407,0.020598317,0.021031195,0.021086634,0.020574127,0.019652298,0.018867211,0.018187256,0.017766197,0.017447882,0.01725126,0.01715928,0.017173139,0.017141513,0.01708195,0.01698817,0.016861015,0.016719896,0.016629583,0.016626641,0.016692496,0.016737074,0.016751643,0.0166489,0.016379767,0.015946295,0.015517497,0.014988544,0.014494625,0.014108688,0.013749914,0.01394808,0.014883473,0.016289628,0.01750526,0.01884556,0.021191214,0.024721307,0.029669383,0.035782272,0.042948692,0.050562861,0.05930623,0.069798716,0.081769712,0.09396418,0.105393445,0.116310182,0.126354931,0.135337715,0.142373586,0.147265635,0.150326291,0.153637209,0.158137711,0.161612939,0.162831972,0.163608478,0.165906956,0.169342154,0.172295626,0.174204975,0.175058888,0.175712311,0.176511595,0.177824204,0.17978369,0.181609623,0.182955464,0.184300066,0.18608114,0.187602268,0.188674223,0.189389945,0.190422799,0.192062715,0.193930273,0.195551805,0.196577286,0.196251578,0.194825009,0.193846199,0.194106613,0.194139611,0.193453647,0.192600256,0.191588511,0.189912467,0.188822782,0.189769916,0.191619888,0.193551953,0.194850492,0.194427979,0.193261124,0.191924865,0.187670047,0.176281885,0.163053716,0.151171092,0.142431813,0.134561086,0.127960391,0.122614873,0.119644123
62,03_164,49.41193063,0.000290886,0.001207435,0.002525904,0.003788438,0.004916948,0.005783027,0.006325177,0.006784347,0.007279878,0.007930923,0.008699601,0.009472052,0.010226068,0.010942252,0.011675293,0.012808257,0.014508399,0.016087152,0.016976823,0.017279696,0.017484038,0.017697356,0.017914626,0.018088424,0.018144268,0.018339027,0.018582435,0.018873698,0.01920085,0.019934456,0.021219451,0.022989025,0.024881508,0.02654395,0.02793751,0.029150186,0.030278807,0.031191547,0.031681485,0.031880077,0.032101256,0.032481478,0.032449263,0.03176388,0.030552086,0.029520937,0.02886768,0.028419195,0.027848891,0.027268937,0.026939774,0.026825733,0.026821812,0.026870483,0.026920359,0.02682922,0.026498351,0.02612827,0.02590481,0.025805025,0.025664499,0.025602315,0.025421886,0.025022954,0.024401322,0.023751945,0.022909301,0.022094138,0.021408277,0.020863703,0.020964242,0.022009959,0.02356193,0.025163932,0.026977855,0.030384649,0.035560082,0.042776002,0.051591145,0.061842072,0.072964149,0.085687746,0.101429073,0.119267717,0.137263562,0.153621952,0.169032465,0.183461735,0.196293358,0.20632519,0.212717129,0.215958926,0.218698912,0.223708121,0.228909449,0.231138467,0.231272995,0.232464624,0.235250028,0.238012485,0.239953299,0.241269168,0.242422835,0.243665463,0.244907186,0.246206685,0.247559608,0.24897649,0.250817385,0.253057771,0.254689136,0.2554058,0.255876315,0.256943256,0.258462306,0.26010042,0.261614876,0.262971572,0.263868424,0.264041662,0.263932367,0.263976871,0.264182156,0.26439785,0.264761063,0.264809421,0.264254571,0.26365853,0.26363037,0.263953517,0.264850793,0.266014258,0.266246633,0.26516517,0.262497172,0.256269996,0.24042414,0.223110984,0.211190857,0.206431952,0.200828054,0.194573435,0.188719172,0.184651646
63,03_166,63.82430149,-3.15E-05,2.41E-05,0.000467172,0.001477721,0.002543358,0.00329869,0.003868692,0.004333894,0.004772772,0.005069795,0.00576975,0.00661671,0.007580056,0.0081584,0.008731636,0.009788568,0.011500241,0.013107942,0.013970468,0.01429706,0.014538028,0.014799744,0.014927292,0.01500533,0.015107216,0.015434455,0.015797937,0.016230349,0.016568165,0.017153555,0.018326218,0.020156126,0.022185579,0.024134963,0.025932851,0.02739109,0.028574609,0.029309253,0.029504321,0.029352787,0.029545858,0.030265428,0.03064507,0.03017016,0.029075201,0.028036221,0.026922383,0.026063742,0.025519703,0.02534387,0.025279292,0.025367401,0.02536943,0.025269595,0.025075693,0.024835976,0.024518204,0.024332566,0.024341013,0.024508207,0.024524337,0.02429453,0.02387144,0.023332189,0.022726689,0.022005067,0.021247706,0.020566663,0.019865274,0.018973664,0.018962955,0.020065168,0.021813868,0.023435829,0.025624182,0.029335607,0.03460672,0.041871756,0.050874964,0.061369091,0.072583444,0.085774967,0.101387683,0.118342899,0.13489342,0.150293036,0.165068955,0.178777907,0.191016311,0.200573669,0.206531282,0.208738878,0.210891944,0.21644361,0.221919563,0.223186633,0.222650281,0.224363098,0.227897312,0.230714192,0.232478024,0.233381069,0.233943335,0.234711474,0.2358209,0.237472863,0.239599789,0.241044178,0.242361163,0.243941645,0.24582393,0.246982165,0.24779831,0.248661231,0.249708086,0.251000211,0.252193235,0.253217402,0.254019816,0.254576142,0.255041916,0.256355554,0.257453284,0.257544016,0.257176503,0.257211594,0.255762326,0.253891199,0.253444743,0.25438798,0.25569814,0.257141359,0.256819289,0.254265609,0.250858878,0.245424796,0.230493182,0.212929317,0.199326362,0.19387921,0.189476669,0.185877598,0.182150819,0.181444947
64,03_171,32.21010303,7.45E-05,0.000462229,0.001147637,0.001941138,0.002746187,0.003259847,0.003603897,0.003847408,0.004198161,0.004484482,0.005071869,0.005817089,0.006639506,0.007276819,0.007923431,0.008962065,0.010585148,0.012158303,0.013041029,0.013360629,0.013618677,0.013902911,0.014153806,0.014259244,0.014320168,0.014595526,0.015111796,0.015702254,0.016159476,0.016639953,0.017607158,0.019212254,0.021099822,0.022951781,0.02477173,0.026265729,0.0273943,0.02816357,0.028472832,0.028447477,0.028639608,0.029273639,0.029633948,0.029266078,0.028277306,0.027135721,0.026008186,0.025239815,0.024795591,0.024644769,0.024500883,0.024417914,0.02432072,0.024338252,0.024304402,0.0240998,0.023774318,0.02352988,0.023485391,0.02365771,0.02367518,0.023472246,0.023089477,0.022643471,0.022038055,0.021459557,0.020964148,0.020526198,0.020029934,0.019288477,0.019270683,0.020306267,0.021977619,0.023584169,0.025563686,0.029102781,0.034228444,0.041355409,0.050174046,0.060427957,0.071458732,0.084350255,0.100249441,0.117977357,0.135535314,0.151431414,0.166316256,0.180322719,0.193177146,0.203678568,0.210579546,0.214064028,0.216527328,0.221269546,0.226432813,0.228828986,0.229094271,0.23043245,0.233366848,0.236142494,0.238116041,0.239471214,0.240636659,0.241931647,0.242939458,0.244463846,0.247300404,0.250150978,0.25226907,0.253982719,0.255676493,0.256567601,0.257203286,0.25855157,0.260551196,0.262417855,0.263509102,0.264120582,0.264290999,0.264091159,0.264039462,0.264801541,0.265580832,0.265592239,0.265125551,0.264796816,0.263624177,0.262499735,0.262655685,0.263586696,0.264564348,0.266134729,0.267369851,0.266437932,0.264194646,0.259628135,0.247128615,0.231787372,0.219340615,0.211916769,0.203705405,0.195549179,0.187530531,0.181137433
65,03_178,43.02858032,2.65E-05,0.000200842,0.000544611,0.001138436,0.001752821,0.0022854,0.002767784,0.003247075,0.003625982,0.003946068,0.004382361,0.004811499,0.005319605,0.005893426,0.006555257,0.007590956,0.009086566,0.010427514,0.011090335,0.011239369,0.011384039,0.011649169,0.011946044,0.0120612,0.011997725,0.012090099,0.012312953,0.012612262,0.012879377,0.013291101,0.014022802,0.015089683,0.016396114,0.017683912,0.018867844,0.0198198,0.020668439,0.02127927,0.021380415,0.021120005,0.021107974,0.021515865,0.021756535,0.021445307,0.020710185,0.019882772,0.019040984,0.01846441,0.018185543,0.018192408,0.018226335,0.018284545,0.018297249,0.018276291,0.018127673,0.01792275,0.0178272,0.017785595,0.017786429,0.017881745,0.01788653,0.017655759,0.017352302,0.017135057,0.016905449,0.016500132,0.015928332,0.01530081,0.014808228,0.014396205,0.01462513,0.015567844,0.016798501,0.018013462,0.019511049,0.022084228,0.025755431,0.030795382,0.037027273,0.044333948,0.052552585,0.06228153,0.07453134,0.088246727,0.101810883,0.114509011,0.127141203,0.139604221,0.150730317,0.159787769,0.166207493,0.170697005,0.174220662,0.177840647,0.180896276,0.18264959,0.183661699,0.185558829,0.188759234,0.192149569,0.194426976,0.195717782,0.196771049,0.198490527,0.200692062,0.202939527,0.205100743,0.207179493,0.208951294,0.210233421,0.211166195,0.212018296,0.213006148,0.214551395,0.216575444,0.218616683,0.220297101,0.221595717,0.221735987,0.220792598,0.220089075,0.220540696,0.221243602,0.221386784,0.220979177,0.220011548,0.218548603,0.217978322,0.218673249,0.220224094,0.220649761,0.220331299,0.219999221,0.220820948,0.220168257,0.214237325,0.200351366,0.183248475,0.168796724,0.156728976,0.147586714,0.143260782,0.142481455,0.140835855
66,03_181,32.35254559,-1.83E-05,3.33E-05,0.00018533,0.000522729,0.000822729,0.001095468,0.00148132,0.001850664,0.002148005,0.002383319,0.002797399,0.003340502,0.003900562,0.004424026,0.004965546,0.005980431,0.007401971,0.008758902,0.009423164,0.009611773,0.009816142,0.01027314,0.010599198,0.010701428,0.010641091,0.010744205,0.010941223,0.011190306,0.011481769,0.011950913,0.012882496,0.014175731,0.015505314,0.016510321,0.017274296,0.017888487,0.018582864,0.019243336,0.019601853,0.019630428,0.019644434,0.019911445,0.019938969,0.01952527,0.018695206,0.01808527,0.017622729,0.017328632,0.017051688,0.016880876,0.016808013,0.016793703,0.01685067,0.016979258,0.017079632,0.017043228,0.016842672,0.01669036,0.016686755,0.016775553,0.016763976,0.016652237,0.016500856,0.016249262,0.015837897,0.015313288,0.014724548,0.014277628,0.013895812,0.013411695,0.013548033,0.014587567,0.016102143,0.017384572,0.018862756,0.021312655,0.024638727,0.02924749,0.035026722,0.041802641,0.048950859,0.057168285,0.067128871,0.078465596,0.090080226,0.100899023,0.111182861,0.120584107,0.128769423,0.135103329,0.139576526,0.142377652,0.145177493,0.149477638,0.152791897,0.153396381,0.153391358,0.155426489,0.15877217,0.161590313,0.163567412,0.164914872,0.166132375,0.167432173,0.168918333,0.17096128,0.173731786,0.176051526,0.177940529,0.179708225,0.181621375,0.182957093,0.184042672,0.185408767,0.187097732,0.188686075,0.189918093,0.190793272,0.191089343,0.190560428,0.189654828,0.189493464,0.189539997,0.189249811,0.188713929,0.187830808,0.185160084,0.182721004,0.182423626,0.183962052,0.186762904,0.190190721,0.191148834,0.189588844,0.187492766,0.183759963,0.170841028,0.153493612,0.136686277,0.126246563,0.119942992,0.117128959,0.114830714,0.114024579
