New_Tree_ID,Original_Tree_ID,AGB,ave_390nm,ave_394nm,ave_398nm,ave_402nm,ave_406nm,ave_410nm,ave_414nm,ave_418nm,ave_422nm,ave_426nm,ave_430nm,ave_434nm,ave_438nm,ave_442nm,ave_446nm,ave_450nm,ave_454nm,ave_458nm,ave_462nm,ave_466nm,ave_470nm,ave_474nm,ave_478nm,ave_482nm,ave_486nm,ave_490nm,ave_494nm,ave_498nm,ave_502nm,ave_506nm,ave_510nm,ave_514nm,ave_518nm,ave_522nm,ave_526nm,ave_530nm,ave_534nm,ave_538nm,ave_542nm,ave_546nm,ave_550nm,ave_554nm,ave_558nm,ave_562nm,ave_566nm,ave_570nm,ave_574nm,ave_578nm,ave_582nm,ave_586nm,ave_590nm,ave_594nm,ave_598nm,ave_602nm,ave_606nm,ave_610nm,ave_614nm,ave_618nm,ave_622nm,ave_626nm,ave_630nm,ave_634nm,ave_638nm,ave_642nm,ave_646nm,ave_650nm,ave_654nm,ave_658nm,ave_662nm,ave_666nm,ave_670nm,ave_674nm,ave_678nm,ave_682nm,ave_686nm,ave_690nm,ave_694nm,ave_698nm,ave_702nm,ave_706nm,ave_710nm,ave_714nm,ave_718nm,ave_722nm,ave_726nm,ave_730nm,ave_734nm,ave_738nm,ave_742nm,ave_746nm,ave_750nm,ave_754nm,ave_758nm,ave_762nm,ave_766nm,ave_770nm,ave_774nm,ave_778nm,ave_782nm,ave_786nm,ave_790nm,ave_794nm,ave_798nm,ave_802nm,ave_806nm,ave_810nm,ave_814nm,ave_818nm,ave_822nm,ave_826nm,ave_830nm,ave_834nm,ave_838nm,ave_842nm,ave_846nm,ave_850nm,ave_854nm,ave_858nm,ave_862nm,ave_866nm,ave_870nm,ave_874nm,ave_878nm,ave_882nm,ave_886nm,ave_890nm,ave_894nm,ave_898nm,ave_902nm,ave_906nm,ave_910nm,ave_914nm,ave_918nm,ave_922nm,ave_926nm,ave_930nm,ave_934nm,ave_938nm,ave_942nm,ave_946nm,ave_950nm,ave_954nm,ave_958nm,ave_962nm
53,03_127,52.38459929,-7.56E-06,0.000126831,0.000517105,0.001195811,0.001902192,0.002443118,0.002883395,0.003298941,0.003712509,0.004093599,0.004547939,0.004968446,0.005449417,0.005927365,0.006523045,0.007565491,0.00922789,0.01075041,0.011507694,0.011699562,0.011910603,0.01223789,0.012424081,0.012436782,0.012393716,0.012531905,0.012768859,0.013105091,0.013446859,0.013952416,0.014995071,0.016594448,0.018399244,0.019995014,0.021381454,0.022410149,0.023232687,0.023747461,0.023874149,0.023722165,0.023844075,0.024436942,0.024783567,0.024468349,0.023562547,0.022574304,0.021481993,0.020669956,0.020233483,0.020146396,0.020134412,0.020240407,0.020335491,0.020295612,0.020130107,0.019882763,0.019628051,0.019456729,0.019501294,0.019747327,0.01980792,0.019604101,0.019151961,0.018677738,0.018126375,0.017516054,0.01683292,0.01618403,0.01562939,0.014976463,0.015017391,0.015929036,0.017398988,0.018780639,0.020520036,0.023522792,0.027887291,0.033840897,0.041057578,0.049458518,0.058441797,0.068852771,0.081376863,0.095085574,0.108498503,0.121229328,0.13396967,0.146097316,0.156633158,0.164754728,0.169924287,0.17252567,0.174535202,0.178150007,0.182089426,0.184196484,0.18522497,0.187244255,0.190681117,0.193853064,0.195774512,0.196441974,0.196769076,0.197541859,0.198399486,0.199907688,0.202406549,0.205021753,0.206917381,0.208397631,0.209741487,0.210469337,0.211057834,0.212464672,0.214853262,0.216950672,0.218089619,0.218535022,0.218765961,0.218721562,0.218804694,0.219284075,0.219734945,0.219719942,0.219369802,0.218533603,0.216624005,0.215310817,0.215892036,0.217952946,0.218953257,0.219308594,0.218819245,0.217782943,0.215771717,0.210834315,0.198610663,0.18317691,0.16903842,0.15803487,0.150316312,0.146788287,0.144942076,0.143495212
54,03_133,80.10569871,0.000112814,0.000561862,0.001364138,0.002361857,0.003404201,0.004157543,0.00477359,0.005289112,0.005752826,0.00601527,0.00650175,0.00716545,0.007921562,0.008496568,0.009005574,0.009940809,0.011468741,0.013019502,0.013869716,0.014189962,0.014398413,0.014659572,0.014834587,0.014844867,0.014793007,0.014938555,0.015270772,0.015643099,0.015945221,0.016346405,0.017223471,0.018627646,0.020251548,0.021736269,0.02311088,0.024221743,0.025179151,0.025889366,0.026140275,0.026078828,0.02614861,0.026645583,0.026851219,0.02647788,0.025529244,0.024638076,0.023871822,0.023366749,0.02300258,0.022801472,0.022752952,0.022894444,0.023052647,0.023130395,0.02311443,0.023074646,0.022982839,0.022925318,0.02297056,0.023182846,0.023323204,0.02326127,0.023055217,0.022743225,0.022379401,0.021920877,0.02140316,0.020854112,0.020444293,0.019862004,0.019914308,0.02084555,0.022440958,0.023950227,0.025764981,0.028782706,0.033140637,0.039192997,0.04662276,0.055263519,0.064449901,0.074991569,0.087646504,0.101584012,0.115354913,0.128333379,0.141255265,0.153508518,0.164361383,0.172685203,0.177880554,0.180198528,0.182112166,0.186113314,0.190419337,0.192294527,0.19268786,0.194329377,0.19745455,0.200295422,0.202271699,0.203583212,0.2047013,0.205915957,0.207079165,0.208652037,0.211069057,0.21336071,0.215244846,0.216957106,0.218857613,0.22031208,0.22162248,0.223406088,0.225652555,0.227654109,0.228942074,0.229944073,0.230957767,0.231604917,0.231830328,0.232081511,0.232549108,0.23304224,0.233381217,0.232841073,0.230570025,0.2284765,0.227969306,0.228567822,0.229440401,0.231184502,0.231954806,0.230242421,0.227127337,0.222211181,0.210501144,0.195122811,0.180536675,0.169983786,0.161650732,0.156009193,0.152441347,0.152396408
55,03_141,30.92496356,-3.98E-06,8.10E-05,0.000383832,0.000964799,0.001563763,0.00202508,0.002412964,0.00279064,0.003140049,0.003425168,0.003772795,0.004199914,0.004746477,0.00524008,0.005782635,0.00672446,0.008166969,0.009478677,0.010112523,0.010164589,0.01028179,0.010542825,0.010764353,0.010812197,0.01084987,0.01096316,0.011106102,0.011294673,0.011492044,0.011890569,0.012750073,0.014086778,0.015570837,0.01682818,0.017891533,0.018745985,0.019505883,0.019976604,0.020027655,0.01985362,0.020007343,0.020641518,0.020986772,0.020662831,0.019796321,0.018813847,0.017751791,0.017037285,0.016787076,0.016795223,0.016805709,0.016892099,0.017003345,0.0170705,0.017049662,0.016922693,0.016687067,0.01650136,0.016509891,0.016651149,0.016745234,0.016713987,0.016539853,0.016202904,0.015804736,0.015354823,0.014819852,0.014281122,0.013880722,0.013396529,0.013498429,0.014374626,0.015779665,0.017031064,0.01845809,0.020883308,0.024412912,0.029472406,0.035809557,0.043274406,0.051445624,0.061227853,0.073082474,0.08618288,0.099435852,0.11246435,0.125783291,0.13830706,0.149354444,0.157667506,0.162951932,0.16545772,0.168059576,0.17244758,0.176543179,0.178495075,0.179714402,0.182236631,0.185885547,0.188961,0.190793379,0.191449071,0.191957544,0.192745251,0.194045793,0.196187511,0.199066299,0.201641633,0.203964101,0.206016489,0.207576726,0.208145596,0.20862979,0.2100108,0.212340131,0.214487702,0.215825604,0.216600204,0.216901688,0.216581156,0.216283702,0.216803434,0.217448867,0.217722682,0.217623969,0.216669673,0.214082806,0.212075967,0.212650894,0.214591507,0.215577206,0.215555349,0.21471889,0.214431084,0.213433509,0.208488251,0.193588547,0.175972597,0.15974867,0.150415023,0.14479299,0.14335793,0.14156918,0.140427589
56,03_143,87.07503944,6.18E-06,0.000147216,0.000627037,0.001375539,0.002181367,0.002823299,0.003419208,0.003948425,0.004360331,0.004659885,0.005048886,0.005636692,0.006336887,0.007008855,0.007721566,0.008914267,0.010600776,0.012134941,0.012926729,0.013242073,0.01348734,0.013837005,0.01410612,0.014280777,0.014371554,0.014617378,0.014909552,0.015235136,0.015567805,0.016153656,0.017195756,0.01873637,0.020385535,0.021869266,0.023175574,0.024291414,0.025261988,0.02587917,0.026009568,0.025930456,0.026258563,0.027099604,0.02760656,0.027456663,0.026683737,0.025774389,0.024719211,0.024013858,0.023714257,0.023717202,0.023764753,0.023942341,0.024080447,0.024183924,0.024162168,0.024073451,0.023865806,0.023764071,0.023802312,0.023969741,0.023986627,0.023871326,0.023647624,0.023362665,0.022980216,0.022483248,0.021884509,0.021306925,0.020871069,0.020354516,0.020565996,0.021672484,0.02338828,0.024924546,0.026776081,0.029816756,0.034104542,0.039923987,0.047057235,0.05543293,0.064168916,0.074128074,0.085462882,0.09750854,0.109194682,0.120371941,0.131283426,0.14126369,0.149896426,0.156466026,0.160755315,0.162861259,0.164912604,0.168660269,0.172279885,0.173913664,0.174960647,0.177345286,0.180768302,0.183564842,0.185316281,0.186077156,0.186715205,0.187706013,0.18920824,0.191233227,0.193478959,0.195333994,0.197154009,0.199197469,0.201021468,0.202114336,0.202919382,0.204286252,0.206162448,0.208045304,0.209425816,0.210397601,0.210817127,0.210651575,0.210513653,0.211260642,0.211832166,0.211487501,0.210669258,0.209558767,0.207145675,0.205391637,0.206165144,0.20830173,0.209794978,0.210500283,0.210022556,0.209157499,0.207821549,0.203449313,0.189545721,0.172534819,0.156996647,0.14782767,0.142706075,0.142181156,0.141391434,0.140174444
57,03_144,58.43941671,5.55E-06,0.000106317,0.00039023,0.000842177,0.001307805,0.001693037,0.002051585,0.002369292,0.002679446,0.002963373,0.003400864,0.003922228,0.004517987,0.005004148,0.005535634,0.006487661,0.007936754,0.009230708,0.009860273,0.01004022,0.010273652,0.010647654,0.010935117,0.011030433,0.011005637,0.011169241,0.011388581,0.011672235,0.011950363,0.012496124,0.013440733,0.014820981,0.016279935,0.017519439,0.018524869,0.019346747,0.020177207,0.020851324,0.021250276,0.02137191,0.021508881,0.021762114,0.021765143,0.021308093,0.020454505,0.019771702,0.019262206,0.01889319,0.018521161,0.018240886,0.018063356,0.018012371,0.018088262,0.0182933,0.018455411,0.018423197,0.01824501,0.018113724,0.018111334,0.018190754,0.018248328,0.018257629,0.018093575,0.017664606,0.017109691,0.016631251,0.016193182,0.015751607,0.015276262,0.014693916,0.014760846,0.015717615,0.017241307,0.018634019,0.020296602,0.022974631,0.026632265,0.031769062,0.038364699,0.046267316,0.054523479,0.063951975,0.075015232,0.087324079,0.099724892,0.111640711,0.123344508,0.134109475,0.143601845,0.150735767,0.155090969,0.156996781,0.159551258,0.164337205,0.168241021,0.169018711,0.169086148,0.171094258,0.174382429,0.17710437,0.179102044,0.180377265,0.181381041,0.182185739,0.183120699,0.184788934,0.186949913,0.18876641,0.190614613,0.19284564,0.194829396,0.195946761,0.19668946,0.197891965,0.199626766,0.201524478,0.203172057,0.204465786,0.205245403,0.205221189,0.204824136,0.204935578,0.205294562,0.205584583,0.205537293,0.204347557,0.20119025,0.198774954,0.199105542,0.200873135,0.202669514,0.203839448,0.203220015,0.201686938,0.200357007,0.195775297,0.18185483,0.165870201,0.152789197,0.145593124,0.139588877,0.135682946,0.131598875,0.129323838
58,03_147,50.13534971,7.47E-05,0.000352014,0.000848853,0.001398992,0.001884296,0.002271738,0.002663189,0.003076576,0.003420527,0.003706709,0.004007822,0.004318642,0.00472478,0.005162357,0.005656156,0.006487565,0.007683322,0.008750072,0.009262509,0.00941973,0.009567501,0.009798507,0.009993461,0.010022279,0.00997612,0.010006772,0.010100621,0.010242429,0.010426714,0.010794994,0.011508995,0.012568435,0.013759393,0.014889761,0.01592914,0.01677731,0.017474949,0.017919554,0.017919819,0.017653608,0.017649129,0.018071928,0.018256799,0.017847941,0.017031375,0.016251002,0.015560438,0.015108524,0.014979597,0.015051907,0.015064064,0.014992731,0.014938909,0.014915979,0.014867428,0.014778761,0.014762382,0.014800522,0.014845979,0.014840061,0.014854143,0.014821329,0.014664923,0.014362835,0.014029247,0.013629998,0.013138904,0.012558087,0.012143971,0.011771263,0.011994257,0.012838377,0.014125896,0.015285666,0.016513223,0.018629221,0.021872945,0.026469544,0.03210118,0.038696605,0.045956893,0.054415793,0.064702994,0.076188085,0.087733774,0.098831475,0.109973922,0.120553578,0.129790952,0.136824263,0.141535217,0.144677332,0.147429671,0.150137602,0.152446101,0.154477119,0.156528026,0.158813299,0.161531509,0.163981257,0.165615552,0.166377568,0.167117975,0.168299744,0.169998228,0.171978191,0.174112269,0.176154294,0.178059817,0.179806721,0.181248234,0.182277627,0.183219483,0.184933112,0.187480334,0.189748961,0.190974469,0.191519925,0.191500663,0.190909905,0.190394165,0.190221621,0.190390595,0.190675716,0.190819262,0.189802417,0.187762929,0.186468703,0.186530617,0.187274366,0.187878242,0.189890241,0.191409106,0.191416454,0.188749258,0.181960368,0.169574457,0.155149335,0.141703579,0.129896758,0.122283775,0.119224709,0.117390553,0.115553257
59,03_150,39.74733355,-1.51E-05,2.91E-05,0.000271825,0.000737242,0.001228987,0.001670178,0.002243478,0.002800438,0.003183118,0.003358897,0.003669992,0.004117837,0.004674775,0.005177484,0.005765251,0.006853917,0.008501674,0.00999789,0.010761288,0.01096356,0.011170116,0.011520662,0.011772568,0.011815875,0.011829567,0.01200513,0.012223331,0.012473268,0.012701814,0.013085448,0.013946517,0.015265463,0.016707715,0.017977818,0.019132666,0.020040522,0.020885474,0.02148528,0.021652876,0.021510343,0.021657455,0.022344804,0.022735868,0.02247878,0.021641111,0.020763472,0.019746377,0.019056795,0.018834403,0.018936108,0.018986084,0.01900417,0.019035417,0.019051351,0.019012676,0.018902321,0.018769436,0.018676451,0.01875711,0.018968909,0.0190056,0.018778808,0.018469093,0.018149673,0.017762316,0.017285283,0.016782353,0.016314178,0.015864901,0.015269285,0.015379609,0.016405743,0.017981665,0.01931014,0.020910664,0.023555948,0.027323584,0.032562911,0.039083979,0.046691224,0.054796473,0.064331612,0.075704996,0.088154014,0.100499545,0.112389314,0.124218098,0.13526479,0.144911815,0.152342968,0.157265605,0.15993749,0.162438275,0.166459926,0.170055864,0.171423338,0.172243605,0.174705142,0.17849229,0.181576076,0.183331821,0.183790782,0.184060569,0.185000747,0.186584103,0.188751682,0.19123629,0.193288015,0.195149312,0.19709811,0.198957487,0.19993981,0.200587325,0.201639337,0.203284091,0.204968369,0.206290843,0.207233366,0.207643918,0.207423872,0.207129227,0.207631814,0.208128659,0.207999546,0.207536695,0.206689614,0.204246032,0.202100859,0.202180642,0.203730344,0.205205007,0.206661795,0.206793485,0.205631633,0.203784232,0.199620879,0.18700093,0.171421323,0.157768012,0.14914617,0.142655759,0.138977718,0.136086224,0.134108882
60,03_156,76.02129961,7.43E-05,0.000358186,0.000871842,0.001500176,0.002119754,0.002640885,0.003068375,0.003489724,0.003905946,0.004367019,0.00484023,0.00533035,0.005803054,0.006250749,0.006747977,0.007731478,0.009194237,0.010550694,0.011232834,0.011436935,0.011555059,0.011842902,0.012136777,0.01229634,0.012305803,0.012441511,0.012694587,0.01298861,0.013285728,0.013726343,0.014646831,0.016084825,0.017639106,0.0189726,0.020037753,0.020990644,0.021888776,0.022580171,0.022759724,0.022610138,0.022710512,0.023150325,0.023336089,0.022873442,0.021993376,0.021135542,0.020437138,0.019944381,0.019686063,0.019604002,0.019559587,0.019529875,0.019550638,0.019633615,0.019685632,0.019637563,0.019534783,0.019449537,0.019490454,0.019595117,0.019639214,0.019593711,0.01941174,0.019152554,0.018748359,0.018264163,0.017665172,0.017064195,0.016546966,0.016022759,0.016174762,0.017166526,0.018632628,0.020016854,0.021625966,0.024410289,0.028386422,0.033786718,0.040325675,0.047890268,0.055966899,0.065129101,0.076226736,0.088631869,0.101037874,0.112560035,0.123636189,0.134081272,0.14341559,0.150657842,0.155126006,0.157520085,0.159974064,0.163252799,0.166154743,0.167684485,0.168839929,0.170689458,0.173656194,0.176636684,0.178715322,0.179775514,0.180598383,0.181654133,0.183088752,0.184731406,0.186327057,0.187999356,0.190095502,0.1923682,0.194139956,0.195317744,0.196174932,0.197719608,0.200136306,0.202503216,0.204018502,0.205035839,0.205317874,0.204722749,0.204076318,0.204039741,0.204319438,0.204658935,0.204689403,0.203066704,0.200177683,0.198545615,0.199361075,0.201519638,0.20252205,0.203415708,0.203170429,0.202822087,0.20062637,0.19442347,0.183139397,0.169028725,0.154968794,0.141378426,0.132855853,0.129925621,0.129428317,0.128517032
61,03_162,63.99937045,4.11E-05,0.000222287,0.000549188,0.000939696,0.001279361,0.001593114,0.001917667,0.002240142,0.002453236,0.002605551,0.002860634,0.00325457,0.00373886,0.004107247,0.004492743,0.005279599,0.006644148,0.007835,0.008417025,0.008515878,0.008665789,0.008931757,0.009174982,0.009272218,0.009238108,0.009344139,0.009492888,0.009698668,0.009898271,0.010311979,0.011127982,0.012307974,0.01353513,0.014545231,0.015358001,0.016030319,0.016668619,0.017202333,0.017429671,0.017466811,0.017578241,0.017890185,0.017875098,0.017359717,0.016498463,0.015839247,0.015364172,0.015053357,0.014757227,0.014530948,0.014426996,0.014460474,0.014498346,0.014568092,0.01458528,0.01452752,0.014401087,0.01435384,0.014405819,0.014504029,0.014572958,0.014605982,0.014498666,0.014183827,0.013745451,0.013333949,0.012878692,0.012451491,0.012099019,0.0117631,0.011959485,0.01284017,0.014131246,0.015252142,0.016483968,0.018641073,0.021856445,0.026305402,0.031768367,0.038186066,0.045049376,0.052990619,0.062525276,0.073253229,0.084178126,0.09459456,0.104770508,0.114176314,0.122495252,0.128870058,0.133118815,0.135656613,0.138424134,0.142255461,0.1453256,0.146545443,0.147446205,0.149638393,0.152885956,0.155763248,0.157747506,0.158778657,0.159609833,0.160479359,0.161686228,0.163378961,0.165025288,0.166444471,0.168081262,0.170153315,0.171773864,0.172810737,0.173512274,0.174688084,0.176502599,0.178513815,0.180210245,0.181347295,0.181310901,0.180259342,0.17940734,0.179494776,0.179485092,0.179071379,0.178372603,0.176902636,0.174388876,0.172804605,0.173591835,0.175497716,0.177236075,0.178592129,0.178355579,0.177269851,0.175634889,0.170989465,0.160287384,0.147658714,0.135892075,0.126532275,0.118806845,0.113082999,0.108722191,0.106471566
62,03_164,49.41193063,0.000205076,0.000895407,0.00190131,0.002919845,0.0038716,0.004623269,0.00506929,0.005437921,0.005877201,0.006421511,0.007061588,0.007749993,0.008466657,0.009080104,0.009658958,0.010720537,0.012335943,0.013864359,0.014681907,0.014986478,0.015175886,0.015413369,0.015635443,0.015736629,0.015702739,0.015847535,0.016108069,0.01639316,0.01666819,0.017215287,0.018256361,0.019721858,0.021302891,0.02274173,0.024102035,0.025258095,0.026207377,0.026888851,0.027248729,0.027383907,0.027604755,0.028007688,0.028046583,0.027458906,0.026370416,0.025431833,0.024782405,0.024339197,0.023890992,0.023491832,0.023249926,0.023166217,0.023194503,0.023293075,0.023351404,0.023279777,0.023053543,0.022820922,0.022701661,0.022665565,0.022556749,0.022403876,0.022164261,0.021797186,0.021291722,0.02075196,0.020036033,0.0193135,0.018669614,0.018172307,0.018307533,0.019334899,0.020825651,0.022319939,0.023951522,0.02695796,0.031508543,0.037899062,0.0457229,0.054855292,0.064733447,0.076135451,0.090159053,0.105903151,0.121739121,0.136529224,0.150860381,0.164316837,0.176126172,0.185255836,0.191034951,0.193726194,0.196007056,0.200732918,0.20592136,0.208282489,0.208644372,0.210045638,0.212898359,0.215580123,0.217352125,0.218382155,0.21928804,0.220360739,0.221542111,0.222725256,0.223878062,0.225137848,0.227028332,0.229422719,0.231165959,0.231984933,0.23249888,0.23374194,0.235558345,0.237403964,0.23887537,0.240090941,0.240846322,0.240911994,0.240796753,0.241024044,0.24138761,0.241599999,0.241738027,0.24141505,0.240202162,0.239074195,0.238918742,0.239218434,0.240008454,0.241592186,0.242212398,0.240833723,0.237396967,0.230764735,0.215884857,0.199806702,0.188741475,0.184274521,0.179558604,0.173976867,0.168689755,0.165554866
63,03_166,63.82430149,-2.28E-05,2.98E-05,0.000348082,0.001037332,0.001751711,0.00225817,0.002670416,0.003016157,0.003373627,0.003624512,0.004120049,0.004759672,0.005540235,0.006080512,0.006589191,0.007643352,0.009331394,0.010909217,0.011709527,0.012007256,0.012212485,0.012452302,0.012558193,0.012602084,0.012674986,0.012959857,0.013258312,0.013586307,0.013862351,0.014378434,0.015385093,0.016949396,0.018640753,0.02024572,0.021716497,0.022902867,0.023861767,0.024504527,0.024754408,0.024696902,0.024864286,0.025466757,0.025730388,0.025268375,0.024229082,0.023295651,0.022382035,0.021705415,0.021265957,0.021071472,0.021015865,0.021069912,0.021116795,0.0210385,0.020945601,0.020810847,0.020635287,0.020508468,0.020508135,0.020608564,0.020623177,0.020488507,0.020155989,0.019709904,0.019173685,0.018559735,0.017842453,0.017191157,0.016576113,0.015893375,0.01596176,0.016992387,0.018605942,0.020067679,0.021973783,0.025222253,0.029852215,0.036245794,0.044177583,0.053453699,0.063291472,0.07480964,0.088385217,0.10315965,0.117675524,0.131477367,0.14498233,0.157476172,0.168348773,0.176668801,0.181912964,0.183909098,0.185768955,0.190628782,0.195480132,0.196751549,0.196611129,0.198593659,0.20213441,0.204926591,0.206731163,0.207746676,0.208510258,0.209444097,0.210705743,0.212492579,0.214599592,0.216121538,0.217593386,0.219420276,0.221469305,0.222985031,0.224210064,0.225321237,0.226456522,0.227804399,0.229244436,0.230493263,0.23134936,0.231795551,0.232187143,0.233309478,0.234114301,0.233815148,0.233218969,0.233062584,0.231505714,0.229535942,0.229047717,0.230067158,0.231462088,0.233039123,0.232967265,0.231320391,0.228587711,0.223523687,0.208366655,0.190434118,0.174898235,0.167445033,0.162516597,0.15999627,0.157131785,0.156055142
64,03_171,32.21010303,3.39E-05,0.000271674,0.000782755,0.00149287,0.002263001,0.002783888,0.003214637,0.003568041,0.003960976,0.004190945,0.004624152,0.005223279,0.005974459,0.006607181,0.007217241,0.008227704,0.00981249,0.011381191,0.012193768,0.012443739,0.012675689,0.013039614,0.013312323,0.013397352,0.013433575,0.013666965,0.014067363,0.014499587,0.014848955,0.015319929,0.016245182,0.017678284,0.01931886,0.020934168,0.022481392,0.023743577,0.024712941,0.025408775,0.025715632,0.02572576,0.02590207,0.026453486,0.026730211,0.026374488,0.025466596,0.024477717,0.023503866,0.022885492,0.022532623,0.022399507,0.02228645,0.022286347,0.022309213,0.022373513,0.022384248,0.022281125,0.02209355,0.02197446,0.022027663,0.022254369,0.022324204,0.022147063,0.021799262,0.021405941,0.02091606,0.020392083,0.019893332,0.019406465,0.018955231,0.018318546,0.018391216,0.019398419,0.021049684,0.022571977,0.024414778,0.027631056,0.03233976,0.038891016,0.046964278,0.056344867,0.066387116,0.078042081,0.092252336,0.108021178,0.123693151,0.138297782,0.152466917,0.165917052,0.178075065,0.187818539,0.193966183,0.196701249,0.198609122,0.202865144,0.2076498,0.209984606,0.210530227,0.212122572,0.215125516,0.217839164,0.219640694,0.220654522,0.221522686,0.222634911,0.223753706,0.22526424,0.227668819,0.229885026,0.231674504,0.233435342,0.235410916,0.236866718,0.238101812,0.23949376,0.241066228,0.24262616,0.243949242,0.24499693,0.245781098,0.246134825,0.246311139,0.246950687,0.247562268,0.247507078,0.247092697,0.246833177,0.245545072,0.244089295,0.24379827,0.24434172,0.244963461,0.246288292,0.247119731,0.245982532,0.243687672,0.239441547,0.227339967,0.211867056,0.198096287,0.189111185,0.18121968,0.175261341,0.170589931,0.168404164
65,03_178,43.02858032,4.29E-05,0.000192214,0.000512853,0.001080188,0.001707361,0.00224113,0.00265661,0.003051212,0.003429743,0.00381239,0.004255455,0.004679635,0.005179439,0.005754924,0.006376461,0.007377965,0.008832021,0.010167375,0.010836728,0.011076227,0.011249942,0.011470861,0.01166973,0.011791851,0.011812142,0.011948239,0.012157434,0.012388622,0.012576343,0.012894296,0.013611978,0.014745248,0.01606091,0.017286848,0.018401327,0.019289562,0.020032338,0.020560075,0.020647179,0.020423177,0.020448584,0.020887104,0.021135505,0.020843678,0.020114482,0.019291039,0.018473834,0.017904937,0.017639283,0.017615901,0.01765271,0.017792986,0.017941909,0.017953848,0.017797379,0.017632304,0.017552471,0.017504725,0.017482661,0.017570314,0.017586155,0.017444973,0.017179978,0.016942875,0.016659066,0.016253771,0.01568947,0.015084922,0.014618736,0.014225318,0.014412062,0.015286425,0.016534092,0.017777395,0.019258888,0.021790583,0.025444373,0.030462745,0.036657222,0.043948007,0.051953566,0.061201477,0.072771725,0.08596544,0.09927119,0.111873786,0.124341348,0.136493613,0.147310687,0.156111111,0.162177735,0.165995219,0.168816014,0.172276194,0.175775495,0.178101587,0.179502851,0.181533231,0.184693955,0.187877884,0.189833576,0.190657026,0.19123463,0.19263894,0.194685427,0.196859458,0.198871616,0.200772278,0.202583238,0.204171103,0.205460878,0.206561245,0.207819292,0.20951257,0.211545553,0.213429874,0.214959447,0.216053357,0.216451527,0.216213692,0.216089761,0.216515254,0.217090731,0.217365965,0.217189259,0.216229865,0.214236084,0.213006673,0.213214674,0.214564826,0.215081261,0.215637901,0.215753305,0.215742554,0.213762092,0.207712086,0.194759012,0.178932348,0.165477849,0.154379504,0.145637862,0.140469261,0.138705287,0.137747966
66,03_181,32.35254559,-1.07E-05,1.03E-05,0.000127668,0.000400887,0.000676647,0.000909504,0.001214956,0.00148466,0.001714715,0.001885671,0.002168676,0.002548979,0.003010426,0.003427306,0.003848989,0.004757759,0.006124933,0.007398949,0.007990391,0.008132736,0.008327896,0.008758516,0.009096841,0.009130195,0.009051315,0.009181787,0.009463415,0.0097033,0.009871577,0.010167,0.010887545,0.011967069,0.013124466,0.01402495,0.014722256,0.015228738,0.015808605,0.016345979,0.016648952,0.016661021,0.016755881,0.017153367,0.017264028,0.016788132,0.015920145,0.015294939,0.014838718,0.014552377,0.014396752,0.014346129,0.01428563,0.014224212,0.014246196,0.014337673,0.014429521,0.014445926,0.01437568,0.014324075,0.01441627,0.014584971,0.014655133,0.014556821,0.014368981,0.014091056,0.013731775,0.013271763,0.012750079,0.012300994,0.011972797,0.011543617,0.011693014,0.012637785,0.014045901,0.015188605,0.016482546,0.018616545,0.021539397,0.025586942,0.030638659,0.03656811,0.042829058,0.050114104,0.058872899,0.068692316,0.07863905,0.088073519,0.097235657,0.105681294,0.113028035,0.118704195,0.12264518,0.124937335,0.127120618,0.130718792,0.133697577,0.134407805,0.134701946,0.136837869,0.140189762,0.142917697,0.144759766,0.145862823,0.146869028,0.148111034,0.149688059,0.151753452,0.154308071,0.156428502,0.158301934,0.16015862,0.16205827,0.163389144,0.164532886,0.165991038,0.167768396,0.169359407,0.170493481,0.171125691,0.171046599,0.170239712,0.169381425,0.169441713,0.16952828,0.168951829,0.167995967,0.166592171,0.163621555,0.161211151,0.161292741,0.163233031,0.166063514,0.169324751,0.170156048,0.168698234,0.166796514,0.164480842,0.154390376,0.139376174,0.123064217,0.112420334,0.105849454,0.102639348,0.09972327,0.098215782
