New_Tree_ID,Original_Tree_ID,AGB,sun_a_390nm,sun_a_394nm,sun_a_398nm,sun_a_402nm,sun_a_406nm,sun_a_410nm,sun_a_414nm,sun_a_418nm,sun_a_422nm,sun_a_426nm,sun_a_430nm,sun_a_434nm,sun_a_438nm,sun_a_442nm,sun_a_446nm,sun_a_450nm,sun_a_454nm,sun_a_458nm,sun_a_462nm,sun_a_466nm,sun_a_470nm,sun_a_474nm,sun_a_478nm,sun_a_482nm,sun_a_486nm,sun_a_490nm,sun_a_494nm,sun_a_498nm,sun_a_502nm,sun_a_506nm,sun_a_510nm,sun_a_514nm,sun_a_518nm,sun_a_522nm,sun_a_526nm,sun_a_530nm,sun_a_534nm,sun_a_538nm,sun_a_542nm,sun_a_546nm,sun_a_550nm,sun_a_554nm,sun_a_558nm,sun_a_562nm,sun_a_566nm,sun_a_570nm,sun_a_574nm,sun_a_578nm,sun_a_582nm,sun_a_586nm,sun_a_590nm,sun_a_594nm,sun_a_598nm,sun_a_602nm,sun_a_606nm,sun_a_610nm,sun_a_614nm,sun_a_618nm,sun_a_622nm,sun_a_626nm,sun_a_630nm,sun_a_634nm,sun_a_638nm,sun_a_642nm,sun_a_646nm,sun_a_650nm,sun_a_654nm,sun_a_658nm,sun_a_662nm,sun_a_666nm,sun_a_670nm,sun_a_674nm,sun_a_678nm,sun_a_682nm,sun_a_686nm,sun_a_690nm,sun_a_694nm,sun_a_698nm,sun_a_702nm,sun_a_706nm,sun_a_710nm,sun_a_714nm,sun_a_718nm,sun_a_722nm,sun_a_726nm,sun_a_730nm,sun_a_734nm,sun_a_738nm,sun_a_742nm,sun_a_746nm,sun_a_750nm,sun_a_754nm,sun_a_758nm,sun_a_762nm,sun_a_766nm,sun_a_770nm,sun_a_774nm,sun_a_778nm,sun_a_782nm,sun_a_786nm,sun_a_790nm,sun_a_794nm,sun_a_798nm,sun_a_802nm,sun_a_806nm,sun_a_810nm,sun_a_814nm,sun_a_818nm,sun_a_822nm,sun_a_826nm,sun_a_830nm,sun_a_834nm,sun_a_838nm,sun_a_842nm,sun_a_846nm,sun_a_850nm,sun_a_854nm,sun_a_858nm,sun_a_862nm,sun_a_866nm,sun_a_870nm,sun_a_874nm,sun_a_878nm,sun_a_882nm,sun_a_886nm,sun_a_890nm,sun_a_894nm,sun_a_898nm,sun_a_902nm,sun_a_906nm,sun_a_910nm,sun_a_914nm,sun_a_918nm,sun_a_922nm,sun_a_926nm,sun_a_930nm,sun_a_934nm,sun_a_938nm,sun_a_942nm,sun_a_946nm,sun_a_950nm,sun_a_954nm,sun_a_958nm,sun_a_962nm
53,03_127,52.38459929,-3.61E-06,0.000252121,0.000950201,0.00211568,0.003332841,0.004312511,0.005096038,0.005842893,0.00648537,0.007033009,0.007735246,0.008410138,0.009079946,0.009754793,0.010678103,0.011985266,0.013847476,0.015530514,0.016437578,0.016723419,0.016973806,0.017286538,0.017500439,0.017684275,0.017863306,0.018159851,0.018481816,0.018971306,0.019545524,0.020355282,0.021840326,0.023978773,0.026419561,0.028651202,0.030668839,0.032188499,0.033481449,0.034360588,0.034649749,0.03446489,0.03459756,0.035297351,0.035793512,0.035618135,0.034755046,0.033555354,0.031940521,0.030666742,0.029886163,0.029651175,0.029523382,0.029647779,0.029693584,0.029602472,0.029311823,0.028878058,0.02837909,0.027990913,0.027893095,0.028031315,0.028014063,0.027712714,0.027206126,0.026676758,0.02605636,0.025265632,0.024380955,0.023492144,0.022640852,0.021572366,0.021436785,0.02244115,0.024179307,0.02593742,0.028358058,0.032556549,0.038633638,0.046805117,0.056594698,0.067846452,0.079873883,0.093655381,0.110309002,0.128852099,0.147133303,0.163822024,0.179675413,0.194783088,0.208806403,0.220294109,0.227455445,0.23037468,0.232713778,0.237953375,0.243604994,0.245767824,0.245841082,0.247499787,0.251488957,0.255297052,0.257348676,0.257679402,0.25738863,0.25743847,0.257307792,0.25813842,0.260561489,0.263404573,0.26520801,0.266406575,0.267379995,0.267634526,0.267523332,0.268337994,0.270145991,0.271953602,0.272952655,0.273456106,0.273851202,0.274148662,0.274782191,0.275872338,0.276819769,0.27701242,0.276783785,0.276315784,0.275026471,0.274420829,0.275660892,0.278293996,0.278925692,0.277622722,0.275835087,0.275489219,0.274722576,0.269604963,0.255423699,0.239086814,0.226011963,0.216907942,0.210451256,0.207890414,0.206161987,0.203481806
54,03_133,80.10569871,0.000291413,0.001235179,0.002674894,0.004298895,0.005947062,0.007150003,0.007964298,0.008625047,0.009210638,0.009553941,0.010271399,0.01127381,0.012390599,0.013078643,0.013598449,0.014682387,0.016614666,0.018545618,0.019613854,0.020039368,0.020270566,0.020465406,0.02064248,0.020706083,0.020725295,0.020972237,0.021473591,0.022044145,0.022521183,0.023114364,0.024370695,0.026382965,0.02869192,0.030813884,0.032864046,0.03455316,0.035943929,0.036877733,0.037252366,0.037249302,0.037428233,0.038112234,0.038445367,0.038028904,0.036860446,0.035687317,0.034592603,0.033836484,0.03339722,0.033242138,0.033276082,0.033474968,0.033653,0.033720449,0.033679218,0.033545304,0.033254414,0.033044208,0.033073603,0.033416715,0.033644846,0.033571842,0.033281953,0.032903495,0.032449107,0.031903866,0.031293205,0.030694954,0.030193929,0.029510206,0.029546621,0.030666567,0.032560979,0.034542003,0.036956128,0.041110213,0.047111833,0.055331983,0.065106325,0.076325858,0.088276322,0.102095711,0.118651576,0.13673434,0.15428077,0.170109518,0.185117943,0.199146161,0.2117087,0.22146425,0.227650459,0.230551821,0.232964414,0.238051647,0.243455882,0.245423861,0.245010935,0.246016547,0.248919311,0.251636957,0.253609057,0.255126481,0.256536235,0.258179931,0.259932111,0.262158631,0.265321878,0.268122585,0.270050841,0.271441303,0.273212842,0.274656679,0.276007661,0.277824879,0.280097454,0.282078961,0.283248119,0.284165699,0.285329673,0.286514411,0.287259733,0.287823642,0.288495472,0.289149706,0.289709063,0.28977272,0.288467365,0.287030404,0.286707754,0.287178023,0.28807215,0.289842273,0.290885382,0.289424456,0.286236283,0.280089027,0.265661662,0.248778341,0.235246885,0.226910174,0.219804091,0.215040605,0.211719039,0.211341728
55,03_141,30.92496356,3.08E-05,0.000293533,0.000924214,0.002042507,0.003237915,0.004166339,0.004783757,0.005418241,0.006020521,0.006518901,0.00704842,0.007633919,0.008397887,0.009114512,0.009944047,0.011102288,0.012783116,0.014263056,0.014980537,0.015091421,0.015284151,0.015666259,0.015978742,0.016116801,0.016225675,0.016433545,0.016618882,0.016896052,0.017309594,0.018048082,0.019323609,0.021139419,0.023163311,0.02501193,0.026699582,0.028061162,0.029126526,0.029817171,0.030057621,0.030051261,0.030305929,0.031057111,0.031526868,0.031245002,0.030220501,0.028875332,0.027283514,0.026137421,0.025579924,0.02541967,0.02536507,0.025559634,0.025739558,0.025752022,0.025571265,0.025207676,0.024696852,0.024365531,0.024341504,0.024466259,0.02450308,0.024460585,0.024225165,0.023793733,0.023260418,0.022674278,0.021942646,0.021178918,0.020513784,0.019736804,0.019766072,0.020809116,0.022572913,0.02421922,0.026214286,0.029671218,0.034710669,0.041836777,0.050737799,0.061187401,0.072526638,0.085930231,0.102266693,0.120643657,0.139188086,0.156774258,0.174031249,0.190453184,0.205576144,0.217381333,0.224792507,0.22815807,0.231935906,0.238805336,0.244837044,0.246538564,0.246399511,0.248417525,0.252378392,0.255639132,0.257267513,0.257373037,0.257238791,0.257412372,0.258216371,0.260277226,0.263384457,0.266177748,0.268770864,0.271108404,0.272593709,0.272549769,0.272298655,0.27329031,0.275541321,0.277751695,0.278975416,0.27963499,0.279963498,0.279938679,0.280149984,0.281526582,0.282948738,0.283655626,0.283753147,0.283245567,0.281061556,0.279268882,0.280096805,0.282078528,0.282664238,0.281592893,0.280269757,0.280660115,0.280839037,0.276229105,0.259610175,0.240647107,0.224787584,0.216289367,0.210303004,0.20811078,0.206014369,0.20495039
56,03_143,87.07503944,3.21E-05,0.000258875,0.000937822,0.00192419,0.002954449,0.003762338,0.00453856,0.005243421,0.005793456,0.006261855,0.0068953,0.007751953,0.008682995,0.009523433,0.010338264,0.011606994,0.013432293,0.015133761,0.016059266,0.01642227,0.016691634,0.01707766,0.017416931,0.017659944,0.017776257,0.018049928,0.018345996,0.018758784,0.019215118,0.020024633,0.021384738,0.023340902,0.025354048,0.027085838,0.028566409,0.029904011,0.031097042,0.031922067,0.032108888,0.032108788,0.032506814,0.033508775,0.034131445,0.034092086,0.03326195,0.032184908,0.03088516,0.029976367,0.029492375,0.029372284,0.029370189,0.029508795,0.029587553,0.029612146,0.029472981,0.029236337,0.028878038,0.028663967,0.028583554,0.028681116,0.028626474,0.028509107,0.028300841,0.02814738,0.027824751,0.027325884,0.026577152,0.025868977,0.025261089,0.02456368,0.024702603,0.025968483,0.02791962,0.029694772,0.031849585,0.035403212,0.040330047,0.04703876,0.055280231,0.064919965,0.074995225,0.086576211,0.100034763,0.114788667,0.129230883,0.142562051,0.154958021,0.166485237,0.177255437,0.186037404,0.191713812,0.194186152,0.196670946,0.201811221,0.206426027,0.207522477,0.207485856,0.209813428,0.213882182,0.217126761,0.218969266,0.219468677,0.219728996,0.220351387,0.221602981,0.223496335,0.225515172,0.227014088,0.228613123,0.230619298,0.232217443,0.232846942,0.233155514,0.233999818,0.235236334,0.236762736,0.238174687,0.239383934,0.239848648,0.239651778,0.239499979,0.240424227,0.241127676,0.240707599,0.239958403,0.23946061,0.237721354,0.236069956,0.236508837,0.23827735,0.23962553,0.240377022,0.239962494,0.23945244,0.238241156,0.233273326,0.217393659,0.19917711,0.183888907,0.176328662,0.172500091,0.172652202,0.17189563,0.170444719
57,03_144,58.43941671,5.29E-06,9.62E-05,0.000347891,0.000846294,0.001346647,0.001724546,0.00211384,0.002496798,0.002885613,0.003257294,0.00410542,0.005147924,0.006261202,0.007035941,0.007771235,0.008917681,0.01056,0.012065933,0.012785706,0.013077378,0.013384555,0.013906647,0.014240177,0.014370277,0.014292437,0.014522159,0.014828117,0.015293227,0.015695201,0.016482059,0.017730504,0.019515286,0.021335891,0.022964076,0.024416697,0.025565059,0.026530823,0.027293765,0.027871656,0.028149219,0.028443966,0.028855689,0.02903253,0.02873626,0.027876579,0.026883571,0.025818168,0.025020932,0.024438823,0.024116286,0.02393232,0.023901656,0.02392563,0.023998042,0.023927715,0.023681277,0.023263453,0.02293721,0.022756588,0.022725823,0.022707546,0.022593908,0.022341361,0.021877983,0.021276328,0.020639958,0.019874966,0.01912747,0.018421655,0.017749832,0.017769462,0.018791412,0.020430975,0.022028159,0.024036714,0.027406992,0.032036445,0.038575428,0.046916117,0.056817496,0.067274378,0.079277555,0.093713589,0.110197975,0.126992866,0.142696151,0.157607244,0.171761294,0.185446916,0.196565101,0.203162496,0.205539958,0.208857336,0.215758462,0.221637924,0.222894353,0.222538588,0.224394572,0.227673042,0.230082571,0.231424529,0.231722488,0.231808613,0.232128328,0.233174378,0.23489984,0.236545151,0.237469832,0.238898715,0.241023908,0.242762605,0.243280529,0.243438882,0.244312101,0.245982554,0.247570369,0.248238739,0.248634059,0.249597563,0.250487874,0.250729731,0.251169857,0.252060479,0.253175891,0.254012672,0.253606471,0.250682933,0.247960916,0.247702294,0.248708437,0.250374882,0.251649824,0.251137051,0.248627286,0.246994689,0.242188513,0.22671737,0.208891689,0.195616051,0.190624824,0.186556714,0.184015908,0.178379,0.173007647
58,03_147,50.13534971,0.000267893,0.001112767,0.002485784,0.003787003,0.004895384,0.005743841,0.006542521,0.007354324,0.008031505,0.008600902,0.009150501,0.009735657,0.010493035,0.011201435,0.012011467,0.013164616,0.014765625,0.016132501,0.016857536,0.017103956,0.017322527,0.017589708,0.017827359,0.017925816,0.017966952,0.018048718,0.018191136,0.018412025,0.018887334,0.019743549,0.021114044,0.022843466,0.024803244,0.026664546,0.028399187,0.029777327,0.030930851,0.031669086,0.031790895,0.031525835,0.031561111,0.032130603,0.032471524,0.032178724,0.031276286,0.030100248,0.028702419,0.027701702,0.027292229,0.02728386,0.027209816,0.027182057,0.027156794,0.027104222,0.026963466,0.026731314,0.026514577,0.026374673,0.02633887,0.026268381,0.026177791,0.026083765,0.025856184,0.025452591,0.024977962,0.024414603,0.023692718,0.022783485,0.022020463,0.021228006,0.021315886,0.022363118,0.024069404,0.02572647,0.027709727,0.031237251,0.036449765,0.043599834,0.052217225,0.062185955,0.073085048,0.085853099,0.101322083,0.118351593,0.135065378,0.15053901,0.165443239,0.179570489,0.192555607,0.203036623,0.209997854,0.21413708,0.217997702,0.222954127,0.227221842,0.229368286,0.230357207,0.231997499,0.234801041,0.237354133,0.238941943,0.239456876,0.239973505,0.240928051,0.242363784,0.244358692,0.246949441,0.249622374,0.252037219,0.254193238,0.255778191,0.256553988,0.257113315,0.258551899,0.26089753,0.262934323,0.263913898,0.264362356,0.264772032,0.26508346,0.2655732,0.266224985,0.267304699,0.268693734,0.27022127,0.270339886,0.268961359,0.267594311,0.267271321,0.267352476,0.267323371,0.268218749,0.268751124,0.268613734,0.266110482,0.258169397,0.242782412,0.227053003,0.215452991,0.207492457,0.201386889,0.196905968,0.193040216,0.191590445
59,03_150,39.74733355,-2.91E-05,9.42E-05,0.000506898,0.00122887,0.001915657,0.002653971,0.003583581,0.004533796,0.005178081,0.005561091,0.006021667,0.006575686,0.007203319,0.007834286,0.008609214,0.00987999,0.011713914,0.01337251,0.014248515,0.014454852,0.014667933,0.015075443,0.015405476,0.015482762,0.0154682,0.015633386,0.01591119,0.016326719,0.016759071,0.017329048,0.018472181,0.020201005,0.022104786,0.023741814,0.02522951,0.026493876,0.027722133,0.028636528,0.028984686,0.028944514,0.029144738,0.029907538,0.030361462,0.030191743,0.029278476,0.0281362,0.026664286,0.025685495,0.025390447,0.025554162,0.025562495,0.025485353,0.025362276,0.025255014,0.025053948,0.024812986,0.024564747,0.024417976,0.024411838,0.02450889,0.024425104,0.024079414,0.023744253,0.023460314,0.023063357,0.022454957,0.021764262,0.021153814,0.020513381,0.019715919,0.019767614,0.02098069,0.0228266,0.024439929,0.0263888,0.029697976,0.034414862,0.041047114,0.049324733,0.059009924,0.069320557,0.081327514,0.095765567,0.111766086,0.1277376,0.142690719,0.157147547,0.170781962,0.1835178,0.193927086,0.200747143,0.204094204,0.207207876,0.212479981,0.216883653,0.217709662,0.21741789,0.219518524,0.223649938,0.22706909,0.228818338,0.228949653,0.228836286,0.229663138,0.231360538,0.233535343,0.235617195,0.237149824,0.23867031,0.240484762,0.24213609,0.242878205,0.243154967,0.243488429,0.244089638,0.245196362,0.24673089,0.24813641,0.248752338,0.248670529,0.248685433,0.249654543,0.250526538,0.250618115,0.250296053,0.2497517,0.247470019,0.245280733,0.245057386,0.246158038,0.247308757,0.24877021,0.249257238,0.2487397,0.247225157,0.2415627,0.225657353,0.208177157,0.194602081,0.187634872,0.182523129,0.180098386,0.17809011,0.178191671
60,03_156,76.02129961,0.000221839,0.000923762,0.002041773,0.003300847,0.004487344,0.005446168,0.0061213,0.006882379,0.007628178,0.008497318,0.009335671,0.010183952,0.010961886,0.011571578,0.012182215,0.013249358,0.014987357,0.016665749,0.017636001,0.017962014,0.018154119,0.018447528,0.018751476,0.018942207,0.019126882,0.019412168,0.01981982,0.020265385,0.020841784,0.021668255,0.023088674,0.025095299,0.027200603,0.029089786,0.03072213,0.032185214,0.033461373,0.034425543,0.034697571,0.034487614,0.034566082,0.035159944,0.035572121,0.03523769,0.034313366,0.033218221,0.032158315,0.031349833,0.030886313,0.030680911,0.03058198,0.030513396,0.030521775,0.030570034,0.030633195,0.03054944,0.030311861,0.030018191,0.029889277,0.02987136,0.029804525,0.029684256,0.029498836,0.029335766,0.029070146,0.028554641,0.027661125,0.026705851,0.02595234,0.025251929,0.02533855,0.026545004,0.028387434,0.030251232,0.032419816,0.036248409,0.041702023,0.048995231,0.057692421,0.067649354,0.078256874,0.090216031,0.104864068,0.121361749,0.137717485,0.152202096,0.165523683,0.178228456,0.190468208,0.20083216,0.207297057,0.210071074,0.212429774,0.216829949,0.22136213,0.22328077,0.223497981,0.224616176,0.227667339,0.230921608,0.233081206,0.234083097,0.234805736,0.235857224,0.237232203,0.238908234,0.240920907,0.243153208,0.245355069,0.247259872,0.248600162,0.249337771,0.249828661,0.251006797,0.252971809,0.255079235,0.256653529,0.257991672,0.258872019,0.259221313,0.25929388,0.259453606,0.259534752,0.259465808,0.259104846,0.257834593,0.255799778,0.254856202,0.255822669,0.258545197,0.259431536,0.259048751,0.258490073,0.259913614,0.260010009,0.254277434,0.242073234,0.226093986,0.210342541,0.194826027,0.185222126,0.18302595,0.183445419,0.182429867
61,03_162,63.99937045,0.00018615,0.000731538,0.001521242,0.002308794,0.003036566,0.003795004,0.004545627,0.005284436,0.005795625,0.006209164,0.006763178,0.007488234,0.008320397,0.008957698,0.009592773,0.010699619,0.012557698,0.01421163,0.01504424,0.015246073,0.015483189,0.015819429,0.016116371,0.016318683,0.016448397,0.016692887,0.016970966,0.017288741,0.017691179,0.018536741,0.02005907,0.022130961,0.024339314,0.02614357,0.027444223,0.028490667,0.029565976,0.030506068,0.031003575,0.031237219,0.031568533,0.032170389,0.032328109,0.031836022,0.030724158,0.029560702,0.028356011,0.027543118,0.026963543,0.026635031,0.026496277,0.02652874,0.026475924,0.026307734,0.026067004,0.025715195,0.025318313,0.02500511,0.024873263,0.024850356,0.024823967,0.024792114,0.024669012,0.02440449,0.023927255,0.023346465,0.022603972,0.02186609,0.02125397,0.020641192,0.020768076,0.021793116,0.023460724,0.0250128,0.026898122,0.030288827,0.035402677,0.042477535,0.051100201,0.061144425,0.071826319,0.084019538,0.098658835,0.115403662,0.13245649,0.148246395,0.163075848,0.176859918,0.189851298,0.200353459,0.207056773,0.210128555,0.213867086,0.220421339,0.226013682,0.227481769,0.227466253,0.229515717,0.233407782,0.236764408,0.238752686,0.239281208,0.239425513,0.239629001,0.240359526,0.241692914,0.242613752,0.243202699,0.244644092,0.24713243,0.248938797,0.249687417,0.249905317,0.250322313,0.251251733,0.252505774,0.253676245,0.254538678,0.254616152,0.254031276,0.25394596,0.255247178,0.256042602,0.255519619,0.254488131,0.253807646,0.25269133,0.251861453,0.252444507,0.253389023,0.254767194,0.255703396,0.255283342,0.254603124,0.254096985,0.248433785,0.23395674,0.219384234,0.209288479,0.202675821,0.196332653,0.190917175,0.186915331,0.184630596
62,03_164,49.41193063,0.000400704,0.001640699,0.003416058,0.005033197,0.006450394,0.007530933,0.008192076,0.008732314,0.009334347,0.010151523,0.011081284,0.011991457,0.012866057,0.013672166,0.014511428,0.015737931,0.017554217,0.019240767,0.020227281,0.020594203,0.020867758,0.021164101,0.021450445,0.021664437,0.021741049,0.021957345,0.022211635,0.022519721,0.022913794,0.023783588,0.025308991,0.027426119,0.029722033,0.031714607,0.033370416,0.034831165,0.036229306,0.037379714,0.038032788,0.038336561,0.038639201,0.039103136,0.039111486,0.038396687,0.037063664,0.035847975,0.034974814,0.034311711,0.03354979,0.032789237,0.032331624,0.032137689,0.032100843,0.032114539,0.032136745,0.03195975,0.031472051,0.030936908,0.030599646,0.030418955,0.030224474,0.030137873,0.029947884,0.029539628,0.02891259,0.028182398,0.027181877,0.026190202,0.025369573,0.024702948,0.02473783,0.025823305,0.027482293,0.029299356,0.03143183,0.035496376,0.041626803,0.050142622,0.060476398,0.07244268,0.085366998,0.10008413,0.118338105,0.139178069,0.160308694,0.17945562,0.197356101,0.214181212,0.229535642,0.241924058,0.249663667,0.252991772,0.255781754,0.262152362,0.269164601,0.272063371,0.271803761,0.272667606,0.275543306,0.278356416,0.280083002,0.280900861,0.281430847,0.282068459,0.282710076,0.283445432,0.284264691,0.285277092,0.286957801,0.289304955,0.291008286,0.291642196,0.291954966,0.292700958,0.293592948,0.294790879,0.29638047,0.298141226,0.299387085,0.299926517,0.300104322,0.300362658,0.300809508,0.301328549,0.302025244,0.302332861,0.301848781,0.30109238,0.300758109,0.300699363,0.301287588,0.302059154,0.302092875,0.301210068,0.298939678,0.292309949,0.27443715,0.255602832,0.243921689,0.24048638,0.235534225,0.22990663,0.224565089,0.220630778
63,03_166,63.82430149,-3.99E-05,3.06E-05,0.000607095,0.001927821,0.003338137,0.004317881,0.005013161,0.005574047,0.006108958,0.006468924,0.007345817,0.008431088,0.009649724,0.010375268,0.011056257,0.012244124,0.014148929,0.015949793,0.016895087,0.01725244,0.017499841,0.017745731,0.017829832,0.017906265,0.018052423,0.01848806,0.019006169,0.01960635,0.020046884,0.020720272,0.022100278,0.024287401,0.026727032,0.029023823,0.03112463,0.032802619,0.034139415,0.034971196,0.035247913,0.035156126,0.035420954,0.036235035,0.036686623,0.036248765,0.035103118,0.033920511,0.032554859,0.031470736,0.030737228,0.030457421,0.03036722,0.030520136,0.03056225,0.030446464,0.030181744,0.029837319,0.029391644,0.029090355,0.02900848,0.029085947,0.029009912,0.028684726,0.028205697,0.027648191,0.027025913,0.026244686,0.025406635,0.02463353,0.023801522,0.02273219,0.022618546,0.023745277,0.025637796,0.027461244,0.029971048,0.034260568,0.040339091,0.048738154,0.059171871,0.071347696,0.084358358,0.099664891,0.117814802,0.137553553,0.156845152,0.174811985,0.192040676,0.208196563,0.22303871,0.234758733,0.241671196,0.24354063,0.245553672,0.252072366,0.258720193,0.260160056,0.259262544,0.260892922,0.264627856,0.267480034,0.269102477,0.269643374,0.269768162,0.270142164,0.270974672,0.272333127,0.27391821,0.274752741,0.275847566,0.277577052,0.279580358,0.280661023,0.281283385,0.281855973,0.282572406,0.283652633,0.284688532,0.285666379,0.286623811,0.287644857,0.288742567,0.290804731,0.29236831,0.292485266,0.292015626,0.292246652,0.290813434,0.288559796,0.287428878,0.287892514,0.288845578,0.29034689,0.290071911,0.287583925,0.284288969,0.279139881,0.263861091,0.245930951,0.232771065,0.228488629,0.225076183,0.222471809,0.218991292,0.218048259
64,03_171,32.21010303,0.000135435,0.000805279,0.001899703,0.003074724,0.004223988,0.005003772,0.005512808,0.005888924,0.00637369,0.006779804,0.007544812,0.008528598,0.009560791,0.010288879,0.010964544,0.01206319,0.013801432,0.015502118,0.016484557,0.016918948,0.017261341,0.01759983,0.017859503,0.017981484,0.018063923,0.018427303,0.019088172,0.019844995,0.020438509,0.021075162,0.022344636,0.024415182,0.026827722,0.029185819,0.031544099,0.033474782,0.034907244,0.035851919,0.036230252,0.036181916,0.036415234,0.037225636,0.037721687,0.037329925,0.036156162,0.034756999,0.033349742,0.032352488,0.031717359,0.031436718,0.031215214,0.031097607,0.031003812,0.031080229,0.031120928,0.030836823,0.030288683,0.029827349,0.029712684,0.029974881,0.030000608,0.029668558,0.029070938,0.028497731,0.027804949,0.02717307,0.026667127,0.026228859,0.025677699,0.024763269,0.024633056,0.025693534,0.02750901,0.029359033,0.031756554,0.036158065,0.042544518,0.051345708,0.062095567,0.074539673,0.087877908,0.10341186,0.122418699,0.143406407,0.163976411,0.18251458,0.199830331,0.216145368,0.231312932,0.243787591,0.251642472,0.254923452,0.257251886,0.262961857,0.269401366,0.272127499,0.271928846,0.272852658,0.275594619,0.27813205,0.279726394,0.280529199,0.281164236,0.282234083,0.283318935,0.284943119,0.287671501,0.290433945,0.292726466,0.294798601,0.296488774,0.296952847,0.296987623,0.298060379,0.300081517,0.30198238,0.302822288,0.303223001,0.303707813,0.304201713,0.304675698,0.305555077,0.306539824,0.307094606,0.307294024,0.307443119,0.306365949,0.305069637,0.304853357,0.305153841,0.305667624,0.307071873,0.308348728,0.307361582,0.304854502,0.299182105,0.284748676,0.269225636,0.25898117,0.254502949,0.247514874,0.239321753,0.231523034,0.226994482
65,03_178,43.02858032,7.47E-05,0.000492865,0.001186572,0.002163344,0.003160857,0.004158834,0.005104656,0.005995189,0.006676209,0.007265637,0.007947645,0.008578703,0.009314757,0.010115845,0.010995034,0.012223992,0.013907081,0.01541946,0.016227815,0.016466873,0.016702857,0.017073375,0.017495397,0.017682818,0.017685282,0.0178179,0.018057483,0.018373514,0.018781143,0.019467861,0.020603483,0.022158324,0.024017652,0.025794788,0.027464417,0.028860973,0.030086988,0.03096851,0.031197228,0.030985073,0.031033714,0.031630378,0.032029668,0.031782664,0.030943452,0.029878881,0.028703599,0.027825398,0.027302062,0.027133174,0.027068031,0.027106711,0.027074124,0.026902688,0.026513352,0.026115328,0.02589888,0.025778455,0.025652286,0.02555478,0.025377274,0.025053359,0.024761792,0.024561838,0.024353644,0.023874394,0.023153668,0.022275884,0.021522294,0.020778348,0.02079729,0.02172556,0.023101158,0.024687197,0.026828417,0.030528155,0.035676023,0.042606486,0.051096918,0.06094922,0.072008625,0.085102494,0.101694139,0.120178672,0.138305707,0.155091745,0.17168461,0.188272764,0.204060525,0.217869081,0.227217313,0.232205382,0.236039374,0.242171544,0.24833349,0.250838703,0.250383267,0.250798533,0.25332963,0.256216718,0.258066417,0.259074394,0.259863792,0.261146131,0.262704626,0.264414904,0.266494016,0.268776062,0.270643884,0.271795792,0.272501259,0.273007336,0.273558177,0.274780818,0.276734988,0.278952085,0.280863483,0.282424448,0.283219723,0.283363807,0.283689012,0.284796757,0.285835923,0.286092155,0.285683784,0.285224548,0.285185359,0.285502834,0.285912471,0.286110278,0.285522,0.283849421,0.282573259,0.283143398,0.282730903,0.276368934,0.260515784,0.24160166,0.22675946,0.215184487,0.206230046,0.202966725,0.20372861,0.202801977
66,03_181,32.35254559,-2.05E-05,2.74E-05,0.000217675,0.000723952,0.00122123,0.001691804,0.00230609,0.00290951,0.003412409,0.003851282,0.004534327,0.005298895,0.006048133,0.006760792,0.007494943,0.008795287,0.010548248,0.012210709,0.012969771,0.013179291,0.013373921,0.013880616,0.014249823,0.0143883,0.014341543,0.014507393,0.014774369,0.015111606,0.015540396,0.016251814,0.017527466,0.019274974,0.021074536,0.022439281,0.02348928,0.024296444,0.025137226,0.025949134,0.026592273,0.02688757,0.027045005,0.027341022,0.027405203,0.027025568,0.026178279,0.025442085,0.024830344,0.024350876,0.023780813,0.023297664,0.023073952,0.023028176,0.023060417,0.023176883,0.023279573,0.023146809,0.022765746,0.022434995,0.022316059,0.022296403,0.02222487,0.02210658,0.022001199,0.021791762,0.021396215,0.020781262,0.019981804,0.019321429,0.018768196,0.018128874,0.018169645,0.019236986,0.020920824,0.022478811,0.024438363,0.027669374,0.032024932,0.037993817,0.045489437,0.054286069,0.063404525,0.073603243,0.086015621,0.100634171,0.115864452,0.129800094,0.142577216,0.154531919,0.165971481,0.175398926,0.181615433,0.184714317,0.187980709,0.193833201,0.198527216,0.199262263,0.198763587,0.2006517,0.203994442,0.206702451,0.208604223,0.209884348,0.210916986,0.211845287,0.212833295,0.214458249,0.216715214,0.21864658,0.220730792,0.223084672,0.225213295,0.226294327,0.226870542,0.227374233,0.227979917,0.228910678,0.229957769,0.231066257,0.232168728,0.232735432,0.232426663,0.232377435,0.232602002,0.232762284,0.232678238,0.231942096,0.228856413,0.225858102,0.225222096,0.226590334,0.229289437,0.23254463,0.233347091,0.231931543,0.229684724,0.223474901,0.205739468,0.185833274,0.171378269,0.166120928,0.162410073,0.159257372,0.155903129,0.156933608
