New_Tree_ID,Original_Tree_ID,AGB,sun_b_390nm,sun_b_394nm,sun_b_398nm,sun_b_402nm,sun_b_406nm,sun_b_410nm,sun_b_414nm,sun_b_418nm,sun_b_422nm,sun_b_426nm,sun_b_430nm,sun_b_434nm,sun_b_438nm,sun_b_442nm,sun_b_446nm,sun_b_450nm,sun_b_454nm,sun_b_458nm,sun_b_462nm,sun_b_466nm,sun_b_470nm,sun_b_474nm,sun_b_478nm,sun_b_482nm,sun_b_486nm,sun_b_490nm,sun_b_494nm,sun_b_498nm,sun_b_502nm,sun_b_506nm,sun_b_510nm,sun_b_514nm,sun_b_518nm,sun_b_522nm,sun_b_526nm,sun_b_530nm,sun_b_534nm,sun_b_538nm,sun_b_542nm,sun_b_546nm,sun_b_550nm,sun_b_554nm,sun_b_558nm,sun_b_562nm,sun_b_566nm,sun_b_570nm,sun_b_574nm,sun_b_578nm,sun_b_582nm,sun_b_586nm,sun_b_590nm,sun_b_594nm,sun_b_598nm,sun_b_602nm,sun_b_606nm,sun_b_610nm,sun_b_614nm,sun_b_618nm,sun_b_622nm,sun_b_626nm,sun_b_630nm,sun_b_634nm,sun_b_638nm,sun_b_642nm,sun_b_646nm,sun_b_650nm,sun_b_654nm,sun_b_658nm,sun_b_662nm,sun_b_666nm,sun_b_670nm,sun_b_674nm,sun_b_678nm,sun_b_682nm,sun_b_686nm,sun_b_690nm,sun_b_694nm,sun_b_698nm,sun_b_702nm,sun_b_706nm,sun_b_710nm,sun_b_714nm,sun_b_718nm,sun_b_722nm,sun_b_726nm,sun_b_730nm,sun_b_734nm,sun_b_738nm,sun_b_742nm,sun_b_746nm,sun_b_750nm,sun_b_754nm,sun_b_758nm,sun_b_762nm,sun_b_766nm,sun_b_770nm,sun_b_774nm,sun_b_778nm,sun_b_782nm,sun_b_786nm,sun_b_790nm,sun_b_794nm,sun_b_798nm,sun_b_802nm,sun_b_806nm,sun_b_810nm,sun_b_814nm,sun_b_818nm,sun_b_822nm,sun_b_826nm,sun_b_830nm,sun_b_834nm,sun_b_838nm,sun_b_842nm,sun_b_846nm,sun_b_850nm,sun_b_854nm,sun_b_858nm,sun_b_862nm,sun_b_866nm,sun_b_870nm,sun_b_874nm,sun_b_878nm,sun_b_882nm,sun_b_886nm,sun_b_890nm,sun_b_894nm,sun_b_898nm,sun_b_902nm,sun_b_906nm,sun_b_910nm,sun_b_914nm,sun_b_918nm,sun_b_922nm,sun_b_926nm,sun_b_930nm,sun_b_934nm,sun_b_938nm,sun_b_942nm,sun_b_946nm,sun_b_950nm,sun_b_954nm,sun_b_958nm,sun_b_962nm
53,03_127,52.38459929,1.06E-05,0.000258588,0.000817084,0.001694269,0.002594538,0.003337807,0.003969193,0.004577975,0.00516558,0.005715563,0.00619432,0.006557252,0.00706342,0.007676496,0.008389613,0.009548647,0.011335933,0.012963891,0.013728706,0.013978639,0.014249042,0.014666067,0.014851504,0.014810117,0.014719798,0.014829412,0.015014899,0.015308908,0.015765681,0.016533538,0.017982639,0.020170487,0.022536437,0.024486403,0.026093026,0.027278067,0.028069042,0.028517042,0.028683084,0.02872274,0.029098462,0.030101294,0.030749134,0.030501731,0.029358177,0.02796063,0.026346857,0.025113353,0.024449916,0.024219824,0.024221942,0.024543252,0.024834445,0.024680411,0.024230336,0.023748101,0.023277051,0.022955109,0.02289779,0.023144639,0.023112882,0.022738068,0.02204063,0.021480496,0.020893387,0.020242345,0.019445882,0.018645538,0.017910025,0.017039017,0.016918832,0.017777201,0.019383294,0.021030362,0.023140387,0.02679932,0.031993185,0.039059992,0.047633504,0.057721286,0.06843158,0.080910471,0.095943379,0.112319521,0.128409857,0.144371504,0.161051841,0.177213723,0.191509294,0.202598395,0.20887574,0.210386521,0.211605546,0.217117967,0.224219202,0.228011908,0.22904279,0.230676395,0.233567521,0.235884504,0.236861521,0.236505891,0.235843563,0.235821731,0.23616805,0.23721647,0.239098008,0.24093226,0.242499891,0.244189697,0.245930891,0.246854571,0.247692958,0.249073672,0.25117616,0.252848126,0.253751059,0.254091404,0.254626151,0.255198941,0.25586658,0.256860118,0.257626899,0.257795336,0.257566084,0.256733983,0.253993445,0.25139874,0.250735488,0.251606513,0.251695706,0.251095992,0.250455832,0.249922109,0.248878067,0.243597908,0.229195479,0.212644067,0.199439286,0.191275815,0.183212395,0.175661386,0.17153205,0.174140261
54,03_133,80.10569871,2.15E-05,0.000342364,0.001086717,0.002096247,0.003138277,0.003936094,0.004711979,0.005382573,0.006012353,0.006459026,0.007054906,0.007709328,0.008409085,0.009079626,0.009758035,0.010770397,0.012214964,0.013667573,0.014419046,0.014658302,0.014865756,0.015236091,0.015459371,0.015468551,0.015379889,0.015502451,0.015724675,0.016034874,0.016375819,0.016975794,0.017997759,0.019471244,0.021112403,0.022543218,0.023757044,0.024686898,0.025553324,0.026288727,0.02666039,0.026742997,0.026870446,0.027349554,0.027538335,0.027233533,0.026368699,0.025462092,0.024602808,0.023980288,0.023453381,0.023075503,0.022928193,0.023104189,0.02332206,0.023407819,0.023323979,0.023196136,0.023009303,0.02287528,0.02283658,0.022920185,0.022888871,0.022680653,0.022440962,0.022220107,0.021986286,0.02156111,0.020976777,0.020300896,0.019792978,0.01908051,0.019060033,0.019968547,0.021633024,0.023105546,0.024936481,0.027992428,0.032397118,0.038560066,0.046371897,0.055586533,0.065359507,0.076589533,0.090080921,0.104930093,0.119796124,0.134648711,0.150252871,0.165407284,0.179119272,0.18972779,0.195775029,0.197275293,0.19892955,0.20438802,0.210520658,0.212987166,0.213332695,0.215088173,0.218339556,0.221071761,0.22269528,0.223256431,0.223480826,0.223777698,0.224170574,0.225012674,0.226473496,0.227888119,0.229820876,0.232398561,0.234868358,0.236383145,0.237542516,0.239069385,0.240923671,0.242731392,0.244074701,0.245353007,0.246911112,0.248117242,0.248895104,0.249878988,0.251042306,0.251974985,0.252394841,0.251471663,0.248004234,0.244731959,0.243452637,0.243680608,0.244151963,0.245076419,0.24474911,0.242111198,0.238461891,0.233359244,0.221241344,0.204906582,0.188879425,0.177712773,0.170634804,0.167473394,0.166309423,0.168161756
55,03_141,30.92496356,-2.20E-05,3.04E-05,0.000456236,0.001256145,0.002130026,0.002846108,0.003565042,0.004140437,0.004618766,0.005033945,0.005587073,0.006204216,0.006912437,0.007634338,0.008384567,0.009507789,0.011083246,0.012578026,0.013324245,0.013433973,0.01356619,0.013822574,0.01402619,0.014107765,0.01420814,0.014413196,0.014654704,0.014995016,0.01536946,0.015993633,0.017201321,0.019000452,0.020987189,0.022687698,0.02418255,0.025344154,0.026404979,0.027058771,0.027135549,0.026883054,0.027121018,0.027998055,0.02847708,0.028220955,0.027223501,0.025928471,0.024376384,0.023268518,0.022739054,0.022596168,0.022532705,0.022637042,0.022738516,0.022679505,0.022477018,0.022249316,0.021956043,0.021628739,0.021488178,0.021543059,0.021565124,0.021444332,0.021180821,0.020763573,0.020244576,0.01967721,0.018986204,0.018312197,0.017740019,0.017013666,0.016916557,0.01780982,0.019363376,0.02079188,0.022540216,0.025797878,0.030604542,0.037505128,0.046035045,0.056105503,0.066871861,0.079568418,0.094691155,0.111347769,0.128327865,0.145671414,0.163738708,0.181143995,0.197402583,0.210002127,0.217230992,0.219121863,0.221917695,0.2288103,0.235940769,0.239185196,0.240357292,0.24263817,0.245689234,0.248080879,0.249311842,0.249379414,0.249041566,0.24873419,0.248870319,0.249871443,0.251181018,0.252544907,0.254865071,0.257842146,0.259886588,0.260462958,0.260837993,0.262146853,0.264491309,0.266826939,0.26841988,0.269580091,0.270487433,0.270988566,0.271764216,0.273685897,0.27521916,0.275573422,0.275025023,0.27327529,0.269152111,0.265956101,0.266474761,0.268642756,0.269037743,0.267212619,0.264594651,0.263693676,0.262457489,0.256131663,0.236972149,0.216569733,0.199371193,0.192702555,0.190859606,0.194344173,0.196211885,0.197852394
56,03_143,87.07503944,1.32E-05,0.000224043,0.000880468,0.00189787,0.003033725,0.003976584,0.004827437,0.005543649,0.006108469,0.006436051,0.006902076,0.007625159,0.008523231,0.009323993,0.010182485,0.011584719,0.013523952,0.01525061,0.016092062,0.016444903,0.016728468,0.017102149,0.017375717,0.017585266,0.01777616,0.018108026,0.018477288,0.018839533,0.019295538,0.020053808,0.021369207,0.023248108,0.025302223,0.027169409,0.02885785,0.0302224,0.031396099,0.032144445,0.032460616,0.032488589,0.032983712,0.034027053,0.03469875,0.034580919,0.03374307,0.032633511,0.031227295,0.030214104,0.02972535,0.02962506,0.029650216,0.029915794,0.030143008,0.030304666,0.030340621,0.03023516,0.02991358,0.029693383,0.02967873,0.02975834,0.029737627,0.029608712,0.029405877,0.029028642,0.028576435,0.027978271,0.027305123,0.026596149,0.026039199,0.02539042,0.02556878,0.026689757,0.028540453,0.030273311,0.032492145,0.036287808,0.04170497,0.049056964,0.058014943,0.068566753,0.07944406,0.091672187,0.105379951,0.119766011,0.133719088,0.147380812,0.16104901,0.173516685,0.184125701,0.191876477,0.196475515,0.197973778,0.199848616,0.204601734,0.20969296,0.212135183,0.213413824,0.21583467,0.219144126,0.221762682,0.223297071,0.223812479,0.224184925,0.224862632,0.226015429,0.227810235,0.229855257,0.231648854,0.233742781,0.236325691,0.238513547,0.239708812,0.240393823,0.241441631,0.242927729,0.244650925,0.246112602,0.247383323,0.248502488,0.249301651,0.250014469,0.25143157,0.252480494,0.2523795,0.251601204,0.250334907,0.247360342,0.245025824,0.245666106,0.247663917,0.248726054,0.248477843,0.247606322,0.247206973,0.246674491,0.241728066,0.225788869,0.207556146,0.192641649,0.185047717,0.18140852,0.182447388,0.183534112,0.184843126
57,03_144,58.43941671,6.56E-06,0.000216881,0.000791242,0.001629586,0.002503317,0.003332928,0.004175176,0.004936795,0.005594965,0.00610923,0.006746882,0.007462393,0.008265222,0.008911859,0.009643329,0.01091663,0.012864219,0.014587685,0.015396137,0.015575756,0.015833337,0.016300815,0.016708252,0.016909109,0.017041486,0.017342464,0.017679627,0.018043574,0.018557085,0.019456456,0.020974248,0.023062993,0.025309718,0.027134476,0.028555366,0.029699627,0.030939801,0.03196836,0.032681503,0.033029979,0.033280149,0.033552601,0.03353053,0.033015722,0.032003801,0.031087764,0.030318124,0.029687718,0.029052211,0.028533565,0.028251184,0.028215375,0.028402795,0.028718344,0.028953412,0.028794058,0.028352124,0.027979039,0.027866145,0.02786752,0.027885843,0.027981073,0.027863081,0.027344112,0.026631254,0.026026368,0.025456576,0.024867458,0.024182257,0.023256451,0.023180886,0.024259864,0.026147698,0.027908551,0.030173822,0.034066344,0.039540521,0.047129416,0.056686833,0.068155536,0.079854352,0.092838737,0.107760551,0.124239971,0.140656517,0.156359391,0.171663193,0.18584971,0.198820844,0.208674588,0.214079735,0.215316803,0.217604439,0.223578477,0.229188452,0.230791495,0.231102182,0.233305275,0.236889167,0.239755317,0.241543611,0.242110274,0.242303255,0.242474016,0.243002575,0.244251569,0.245639661,0.24699622,0.249366451,0.252765433,0.255204282,0.255976762,0.256021549,0.25666501,0.258060468,0.260116468,0.262231474,0.264221396,0.265997623,0.267163553,0.267598128,0.268057259,0.268726041,0.269500563,0.269914443,0.268685085,0.264857901,0.26179123,0.261901499,0.263466667,0.264569292,0.2648246,0.263965694,0.263264807,0.262338874,0.254477631,0.234469917,0.215101321,0.204081897,0.20019458,0.196992286,0.196183992,0.196232911,0.198838522
58,03_147,50.13534971,-3.88E-05,7.10E-05,0.000520964,0.00128309,0.001968052,0.002682216,0.00349644,0.004393125,0.005059954,0.005617616,0.006091719,0.006440046,0.006890007,0.007569656,0.008471612,0.009628403,0.011029885,0.012231643,0.012851734,0.01305265,0.013227731,0.013558976,0.013865332,0.013884767,0.01381945,0.013933263,0.014183759,0.01452249,0.01486715,0.01534411,0.016176929,0.017477708,0.018923973,0.020434286,0.022104981,0.023650069,0.024901391,0.025687151,0.025781818,0.025380443,0.025331352,0.025912575,0.026233033,0.025822613,0.024839129,0.023753446,0.022619084,0.021836364,0.021671933,0.021817479,0.021779083,0.021451673,0.021154316,0.020875355,0.020626723,0.020316578,0.020139587,0.020002659,0.019873766,0.019639893,0.019536241,0.019460397,0.019276058,0.01879754,0.018228174,0.017604187,0.016924767,0.016142827,0.015579756,0.014988847,0.015046249,0.015819236,0.017228373,0.018567105,0.019982735,0.022801192,0.027386249,0.034046463,0.042067899,0.051396471,0.061430466,0.072830925,0.086891459,0.103085332,0.119898549,0.136811872,0.154446677,0.171860902,0.188031673,0.201006723,0.208434668,0.210520596,0.212742078,0.218906142,0.22611343,0.230042307,0.231274637,0.23286356,0.235498656,0.237831704,0.239297448,0.240032849,0.240494179,0.240444752,0.239782796,0.239480871,0.240218457,0.241614332,0.243341498,0.245526402,0.247687166,0.249446387,0.25097068,0.252269427,0.253178686,0.254455814,0.256442934,0.258498014,0.258995386,0.258302704,0.257701054,0.257936761,0.258206509,0.257938258,0.257110313,0.255819725,0.254193995,0.252654714,0.251153889,0.249555859,0.248675432,0.250199802,0.252624614,0.25533641,0.254753262,0.246094973,0.226485775,0.207149473,0.194123224,0.186087059,0.182102078,0.183596028,0.184627166,0.181657127
59,03_150,39.74733355,-1.41E-05,-1.80E-05,0.000308898,0.000965595,0.001814745,0.002558061,0.003464724,0.004222463,0.004776955,0.005023806,0.005450755,0.006045261,0.0068133,0.007460532,0.008124678,0.009355377,0.011237138,0.012941064,0.013763591,0.014069282,0.01433147,0.014643132,0.014813497,0.014889892,0.015021619,0.015306787,0.015495625,0.015670809,0.015939115,0.016580743,0.017737927,0.019358193,0.021063284,0.022594878,0.024028686,0.025092676,0.0259605,0.026496652,0.026700371,0.026655721,0.026997711,0.027990507,0.02864066,0.028524806,0.027655721,0.026577496,0.025184485,0.024177629,0.023777308,0.023780344,0.023873217,0.024049998,0.024230511,0.024249026,0.02420261,0.024030443,0.023774212,0.023505907,0.023426879,0.023472424,0.023383646,0.023127411,0.022819972,0.022537633,0.022205489,0.021799537,0.021285118,0.020703334,0.020079817,0.019256336,0.019236318,0.020302788,0.022103196,0.023565403,0.025295726,0.028425751,0.033096872,0.039510131,0.047339739,0.056420032,0.066113327,0.077599129,0.091283361,0.106247154,0.121204251,0.136040128,0.151029443,0.16521081,0.177919207,0.187766214,0.193705834,0.195802793,0.198149677,0.203856703,0.209696675,0.212113304,0.213068269,0.215646512,0.219380601,0.222133437,0.223545109,0.223590704,0.22336255,0.223604971,0.224525558,0.226272066,0.228508581,0.230215317,0.232008654,0.234242508,0.236360821,0.237280211,0.237770108,0.238643582,0.24007585,0.241491901,0.242469695,0.243341321,0.244464416,0.245413245,0.246064816,0.247291663,0.248276001,0.248246494,0.247685513,0.246691507,0.243572786,0.240943981,0.241549842,0.244075946,0.245199234,0.244537987,0.243173258,0.242560894,0.241970631,0.23771158,0.222597042,0.204912043,0.192269598,0.186149062,0.179507755,0.172400078,0.169149094,0.17206277
60,03_156,76.02129961,0.000113538,0.000589395,0.001437741,0.002357485,0.003231264,0.004054064,0.004900382,0.005693724,0.006376455,0.007026087,0.007706327,0.008433501,0.009165675,0.009856858,0.01059434,0.011894847,0.01364189,0.015187253,0.015956113,0.016250509,0.016448577,0.016770182,0.01712195,0.017358639,0.017444618,0.017656211,0.017987268,0.018362349,0.018896362,0.01973537,0.021178492,0.023148689,0.025313448,0.027116572,0.028542454,0.029757068,0.030937227,0.031841713,0.032243906,0.03232494,0.032647289,0.033236428,0.033455574,0.032975385,0.031958927,0.03081537,0.029686039,0.028837449,0.028307775,0.028048544,0.027879156,0.027828334,0.027850098,0.027919982,0.027926234,0.027764086,0.027503467,0.027250894,0.027149725,0.027137503,0.027119324,0.027068361,0.026843187,0.026463359,0.025867156,0.025199883,0.024464158,0.02366313,0.022870878,0.021985365,0.022000595,0.023047613,0.024766859,0.026430476,0.028601151,0.032480141,0.038112699,0.045733709,0.054957437,0.065615136,0.076942359,0.089705237,0.104997269,0.122060262,0.139253042,0.15562624,0.171661139,0.18683029,0.200471558,0.210890798,0.216488322,0.218112988,0.220699462,0.226409424,0.232340276,0.235242037,0.236397608,0.238002971,0.240834156,0.243662539,0.245415533,0.245884837,0.245968818,0.246216404,0.246896374,0.247700447,0.248052462,0.248704038,0.250865297,0.254173243,0.256789028,0.258357251,0.259287559,0.260448223,0.262197221,0.264076644,0.265473598,0.266671816,0.267908376,0.269014712,0.269919069,0.270954313,0.271887421,0.272864002,0.273253988,0.271607306,0.26850797,0.266656088,0.267024512,0.26776724,0.267700204,0.268742878,0.26903434,0.268788106,0.266123172,0.257700832,0.241866859,0.225985744,0.214429331,0.204828325,0.199523323,0.200662527,0.203360457,0.203007622
61,03_162,63.99937045,2.34E-05,0.000359477,0.000973372,0.001626947,0.002098012,0.002567888,0.003171739,0.003742564,0.004100506,0.004230488,0.004702201,0.005587942,0.006708199,0.007411713,0.007992387,0.009114002,0.011030905,0.012712325,0.013494668,0.013606912,0.013748039,0.014025404,0.014266788,0.014367409,0.014377933,0.014496522,0.014615351,0.014874028,0.015296637,0.016034925,0.017486708,0.01955669,0.021676282,0.02317362,0.024242582,0.025041189,0.025865404,0.026662493,0.027240834,0.027585954,0.027748216,0.0279622,0.027787462,0.027068181,0.025919938,0.025052635,0.024495173,0.023932085,0.023188234,0.022502458,0.022182085,0.022235403,0.022386451,0.022598101,0.022640036,0.022389884,0.021812582,0.021386787,0.021285048,0.02139197,0.021460426,0.021490195,0.0212863,0.020828154,0.020218128,0.019516123,0.018662148,0.017828518,0.017143496,0.016491668,0.016510488,0.017348624,0.018700106,0.020070319,0.021884082,0.025250621,0.03013685,0.036852112,0.045084685,0.054751073,0.06497913,0.076719299,0.09087173,0.106681695,0.122718678,0.138075457,0.153191295,0.167543833,0.181264925,0.192480106,0.199027977,0.200942617,0.203400665,0.209500683,0.215840967,0.218723717,0.219905146,0.22234189,0.226237098,0.229542032,0.231167782,0.230887657,0.230149379,0.229882227,0.230360932,0.231363025,0.231837347,0.23237717,0.234445998,0.238003398,0.240390142,0.241112857,0.241122485,0.241938509,0.243673203,0.245722644,0.24726685,0.248402449,0.249495865,0.250207134,0.250124987,0.249552298,0.249119876,0.249364729,0.249659965,0.248429689,0.245288465,0.242955138,0.243122626,0.244346841,0.245301091,0.245765049,0.245027436,0.243971242,0.242531908,0.235632573,0.220729574,0.205633869,0.195673203,0.189694038,0.186320967,0.186997365,0.186210266,0.180595333
62,03_164,49.41193063,0.000230384,0.001074328,0.002288216,0.003464263,0.00456117,0.005470809,0.006071951,0.006598946,0.007225284,0.007903962,0.008670314,0.00949467,0.010378942,0.01104657,0.011637702,0.012766066,0.014476981,0.016140171,0.017035025,0.017413426,0.017632191,0.017935025,0.01820742,0.018302862,0.01825895,0.018399579,0.01867184,0.018965252,0.01925779,0.019778946,0.020863014,0.022454091,0.024225913,0.025887554,0.027588058,0.028982672,0.030025326,0.030690167,0.03105878,0.031213255,0.031488201,0.032010726,0.032168585,0.031660014,0.030548502,0.029458761,0.028448442,0.027703671,0.027165303,0.026814979,0.026571859,0.026534508,0.026569214,0.026605081,0.026502936,0.026304568,0.026059875,0.02587632,0.025777429,0.025693569,0.025459413,0.025041447,0.024635012,0.02427933,0.023917185,0.023431794,0.022696528,0.021849986,0.021035631,0.020336251,0.020360606,0.021399219,0.023034928,0.024641956,0.026369566,0.029714966,0.034924549,0.042283796,0.051182487,0.061537397,0.07266846,0.085637813,0.101486343,0.119176925,0.136999385,0.154258733,0.171520666,0.187965039,0.202873943,0.214804933,0.221914346,0.223755122,0.225417726,0.231927504,0.239851341,0.243498807,0.243945012,0.245478142,0.248474115,0.250842792,0.251820837,0.251491206,0.250969829,0.250931049,0.25149006,0.251992645,0.251929598,0.251876454,0.253327522,0.256031396,0.258098197,0.259023925,0.259520388,0.260728396,0.262471313,0.264281137,0.265680661,0.266843278,0.267762899,0.268341336,0.268890828,0.269881174,0.270751068,0.271021679,0.270901739,0.270388942,0.268583158,0.266763255,0.26635601,0.26657773,0.266712011,0.267676819,0.267716551,0.266038645,0.261874563,0.253308867,0.235305155,0.217789787,0.207920245,0.206487665,0.20518197,0.203614993,0.201113583,0.199399445
63,03_166,63.82430149,-2.11E-05,6.12E-05,0.000437527,0.001126794,0.001843819,0.002355767,0.002795507,0.003168572,0.0036509,0.004085551,0.004620846,0.005242617,0.006008658,0.006638095,0.007195469,0.008384848,0.010258028,0.012016056,0.012850486,0.013166897,0.013366619,0.013614392,0.013703915,0.013735757,0.013787811,0.014036585,0.014242829,0.014507792,0.014909649,0.015680866,0.016832189,0.018414979,0.020032122,0.021602155,0.023118355,0.024334257,0.025230149,0.025888254,0.026371101,0.026612506,0.026938537,0.027590707,0.0278681,0.027492795,0.026445368,0.025469476,0.024543637,0.023829534,0.023241077,0.022819028,0.022652708,0.022646272,0.022716411,0.022589562,0.022491015,0.022296248,0.022056171,0.021829899,0.021717018,0.021670178,0.021609995,0.021545686,0.021270419,0.020911746,0.020441712,0.019882377,0.019103281,0.018322511,0.017573122,0.016839981,0.016837047,0.017717729,0.019255911,0.020765926,0.022840558,0.026321385,0.031252169,0.038014834,0.046407946,0.056204127,0.066531024,0.078547667,0.092894969,0.108840404,0.124951101,0.140793266,0.156722953,0.171529841,0.184400202,0.1941,0.199936835,0.201581116,0.203436248,0.209345166,0.215705897,0.21804506,0.218470351,0.220627311,0.223943627,0.226232958,0.227285695,0.227157085,0.226976816,0.227442097,0.228864723,0.230585551,0.231677104,0.232212122,0.233641347,0.236141982,0.238389081,0.239916951,0.241013824,0.241675623,0.242043175,0.243150457,0.245284146,0.247563588,0.249192631,0.250157143,0.250878115,0.252036393,0.252790755,0.252504425,0.251921741,0.251477307,0.249222809,0.246601789,0.245729158,0.246418355,0.246947013,0.24746557,0.247157595,0.246735806,0.245173949,0.239630361,0.222073247,0.202093516,0.183909553,0.175129947,0.17062456,0.170571794,0.169962261,0.171027408
64,03_171,32.21010303,-7.73E-06,0.000142832,0.000675398,0.00163791,0.002746251,0.003541246,0.00423038,0.004827779,0.005417303,0.005724199,0.006155877,0.006753666,0.007569198,0.008306027,0.008945541,0.010051332,0.011757111,0.013490668,0.014346213,0.014663707,0.014925689,0.015302474,0.015530336,0.0156724,0.015782186,0.016006794,0.016236964,0.016504513,0.016872029,0.017627632,0.018848725,0.020396024,0.022069818,0.023739699,0.025334324,0.026626776,0.027635002,0.02841024,0.028852285,0.028995379,0.029229856,0.029768744,0.029992471,0.02960613,0.028664986,0.027687293,0.026718312,0.026109332,0.025694944,0.025445484,0.025280198,0.02530503,0.025415781,0.025524436,0.025603266,0.025568418,0.025429351,0.025350643,0.025434689,0.025637763,0.02566923,0.025446519,0.025091735,0.024742639,0.024354816,0.023869971,0.023329287,0.022742384,0.022201055,0.021465881,0.021541707,0.022618721,0.024490386,0.026163976,0.028191282,0.031653423,0.036755532,0.043893928,0.052727568,0.063057073,0.074049792,0.086734017,0.102041841,0.119060607,0.136121617,0.152534286,0.168947127,0.184770937,0.199302768,0.210923113,0.217615724,0.219437565,0.220787268,0.225891569,0.23198025,0.234957699,0.235675801,0.237425542,0.240447312,0.24288962,0.244096964,0.244075398,0.243929767,0.244369479,0.245487306,0.246785113,0.24814333,0.249049307,0.250467159,0.252729805,0.255268744,0.257264449,0.258868373,0.259887676,0.260467485,0.261377143,0.262848783,0.264412362,0.266003075,0.267344666,0.268360812,0.269695884,0.270759373,0.270939208,0.270774689,0.270929377,0.269630406,0.267693723,0.266724628,0.266430131,0.26601164,0.266012637,0.265667536,0.263812311,0.261294356,0.25639729,0.24291288,0.225594816,0.210579278,0.201746884,0.196525625,0.194739597,0.194927274,0.198565982
65,03_178,43.02858032,0.000136907,0.000366808,0.000888909,0.001715279,0.002621193,0.003445495,0.004100993,0.004751874,0.005355189,0.005983779,0.006578342,0.007108004,0.007753886,0.008538581,0.009423896,0.010591087,0.01216358,0.013569358,0.014352319,0.014734963,0.014948965,0.015064921,0.01515833,0.015393699,0.015717182,0.016027417,0.016240233,0.016405657,0.016662799,0.017131029,0.018195563,0.01983933,0.021646946,0.023188391,0.024516272,0.025603128,0.026492235,0.02715328,0.027354582,0.027284643,0.027497569,0.02823277,0.028730223,0.028582496,0.027781141,0.026668939,0.025362877,0.024328713,0.023792054,0.02360743,0.023556021,0.023751396,0.024035795,0.024078233,0.023906721,0.023674486,0.023382992,0.02308405,0.022915872,0.022907481,0.022850306,0.022745424,0.022491796,0.022217923,0.021837697,0.02133633,0.020585256,0.019794712,0.019183509,0.018657562,0.018739587,0.019583573,0.020965398,0.02246396,0.024337775,0.027631473,0.032393067,0.038906695,0.046906727,0.056341109,0.066380426,0.0776202,0.091551886,0.107709771,0.124327127,0.140370435,0.156377233,0.171949197,0.186089139,0.197773905,0.2051,0.207976949,0.209956698,0.215458387,0.222568017,0.226785082,0.228022761,0.229514389,0.232493912,0.235272416,0.236428881,0.235950184,0.235052003,0.235217781,0.236192086,0.237671248,0.239471983,0.241423824,0.243383386,0.245262663,0.246909777,0.248131848,0.249484973,0.250851784,0.252041038,0.253271428,0.254964289,0.256599258,0.257686049,0.258405385,0.259306579,0.260471435,0.261529294,0.261995034,0.261879916,0.261023212,0.258939065,0.257317226,0.257140684,0.258419768,0.258612377,0.258889558,0.258394441,0.257523328,0.254593964,0.248331912,0.235151977,0.219958762,0.207718884,0.198461754,0.190500181,0.183707262,0.180251235,0.181104934
66,03_181,32.35254559,-1.19E-05,-3.06E-05,0.000246055,0.000843997,0.001569357,0.002204219,0.002955988,0.003518342,0.003929963,0.004123286,0.004507313,0.005085477,0.005912598,0.00648191,0.006910866,0.007918327,0.009536995,0.011043598,0.011749874,0.011989119,0.012272154,0.012824041,0.013302457,0.013358993,0.013354345,0.013629208,0.014117676,0.014513575,0.014763672,0.015159719,0.016082265,0.017528261,0.019119822,0.020406144,0.021472065,0.022209386,0.022968572,0.023608127,0.02401846,0.024154197,0.024584205,0.025575826,0.026066484,0.02558037,0.024410037,0.023353353,0.022318105,0.021659408,0.021449089,0.021460947,0.021314597,0.021103642,0.020950703,0.020880947,0.020864263,0.020825048,0.020737098,0.020659911,0.020649741,0.020623094,0.020540163,0.020330318,0.020094804,0.01980265,0.019499482,0.018988808,0.018301747,0.01757211,0.017027491,0.016386765,0.016465507,0.017478031,0.019105181,0.020323316,0.021709844,0.024296743,0.028133486,0.033540281,0.040201421,0.048032642,0.056311354,0.066127431,0.077827654,0.090787861,0.10370225,0.116080592,0.128115218,0.139432006,0.149820622,0.158152835,0.163682383,0.166407269,0.169230259,0.174569415,0.179393886,0.180903819,0.181503227,0.184196417,0.188296358,0.191279334,0.192886203,0.193097809,0.19317134,0.193794182,0.195242872,0.19731014,0.199530688,0.200874493,0.202017572,0.203684204,0.205818075,0.207624871,0.208942591,0.209747994,0.210134878,0.210678445,0.211201199,0.211582058,0.211821584,0.211921614,0.211890303,0.212518105,0.212973901,0.212433989,0.211420311,0.209580222,0.205677913,0.202547239,0.202934123,0.205504796,0.208764382,0.211921584,0.212121525,0.209469445,0.206469667,0.203676743,0.193300355,0.178142117,0.161868542,0.152771014,0.148783493,0.148588409,0.148298253,0.149716995
